Corpus,InfMorpho,FreqCount,Condition,PreLet,Unit,TotalFreq,UnitFreq,UnitProb,UnitFreqSL,UnitProbSL
ManG15,Inflected,Type,Yes,u,x,810,212,.2617284,212,1
ManG15,Inflected,Type,Yes,u,s,810,156,.1925926,155,.993590
ManG15,Inflected,Type,Yes,u,é,810,97,.1197531,0,0
ManG15,Inflected,Type,Yes,u,a,810,62,.0765432,0,0
ManG15,Inflected,Type,Yes,u,t,810,49,.0604938,49,1
ManG15,Inflected,Type,Yes,u,i,810,11,.0135802,0,0
ManG15,Inflected,Type,Yes,u,ë,810,3,.0037037,3,1
ManG15,Inflected,Type,Yes,u,d,810,2,.0024691,2,1
ManG15,Inflected,Type,Yes,u,ï,810,1,.0012346,0,0
ManG15,Inflected,Type,Yes,û,t,16,16,1,16,1
ManG15,Inflected,Type,Yes,v,e,187,109,.5828877,109,1
ManG15,Inflected,Type,Yes,v,é,187,40,.2139037,0,0
ManG15,Inflected,Type,Yes,v,a,187,27,.1443850,0,0
ManG15,Inflected,Type,Yes,v,i,187,7,.0374332,0,0
ManG15,Inflected,Type,Yes,v,u,187,4,.0213904,0,0
ManG15,Inflected,Type,Yes,w,a,2,1,.5000000,0,0
ManG15,Inflected,Type,Yes,w,s,2,1,.5000000,1,1
ManG15,Inflected,Type,Yes,x,e,10,6,.6000000,6,1
ManG15,Inflected,Type,Yes,x,é,10,3,.3000000,0,0
ManG15,Inflected,Type,Yes,x,a,10,1,.1000000,0,0
ManG15,Inflected,Type,Yes,y,é,52,22,.4230769,0,0
ManG15,Inflected,Type,Yes,y,a,52,18,.3461538,0,0
ManG15,Inflected,Type,Yes,y,e,52,7,.1346154,7,1
ManG15,Inflected,Type,Yes,y,s,52,5,.0961538,5,1
ManG15,Inflected,Type,Yes,z,é,1,1,1,0,0
ManG15,Inflected,Token,No,,s,308667.25,99020.70,.3208008,63714.15,.643443
ManG15,Inflected,Token,No,,e,308667.25,72974.04,.2364165,72974.04,1
ManG15,Inflected,Token,No,,t,308667.25,56129.60,.1818450,43754.73,.779530
ManG15,Inflected,Token,No,,a,308667.25,36879.10,.1194785,0,0
ManG15,Inflected,Token,No,,r,308667.25,18383.37,.0595572,0,0
ManG15,Inflected,Token,No,,é,308667.25,7526.21,.0243829,0,0
ManG15,Inflected,Token,No,,x,308667.25,5884.11,.0190629,5884.11,1
ManG15,Inflected,Token,No,,i,308667.25,5825.21,.0188721,0,0
ManG15,Inflected,Token,No,,u,308667.25,2487.80,.0080598,0,0
ManG15,Inflected,Token,No,,z,308667.25,2026.80,.0065663,0,0
ManG15,Inflected,Token,No,,d,308667.25,1436.92,.0046552,1424.47,.991337
ManG15,Inflected,Token,No,,û,308667.25,87.58,.0002837,0,0
ManG15,Inflected,Token,No,,ë,308667.25,5.58,.0000181,5.58,1
ManG15,Inflected,Token,No,,ï,308667.25,0.20,.0000007,0,0
ManG15,Inflected,Token,No,,n,308667.25,0.02,.0000001,0,0
ManG15,Inflected,Token,No,,c,308667.25,0.01,.0000000,0.01,1
ManG15,Inflected,Token,Yes,a,i,3786.22,2217.48,.5856725,0,0
ManG15,Inflected,Token,Yes,a,s,3786.22,1514.39,.3999734,1514.39,1
ManG15,Inflected,Token,Yes,a,t,3786.22,54.35,.0143541,54.35,1
ManG15,Inflected,Token,Yes,â,t,2.24,2.24,1,2.24,1
ManG15,Inflected,Token,Yes,b,e,355.88,203.83,.5727507,203.83,1
ManG15,Inflected,Token,Yes,b,é,355.88,64.01,.1798765,0,0
ManG15,Inflected,Token,Yes,b,a,355.88,57.45,.1614382,0,0
ManG15,Inflected,Token,Yes,b,u,355.88,24.50,.0688440,0,0
ManG15,Inflected,Token,Yes,b,s,355.88,3.57,.0100412,3.57,1
ManG15,Inflected,Token,Yes,b,i,355.88,2.51,.0070494,0,0
ManG15,Inflected,Token,Yes,c,e,2431.97,1886.04,.7755188,1886.04,1
ManG15,Inflected,Token,Yes,c,s,2431.97,288.16,.1184892,288.16,1
ManG15,Inflected,Token,Yes,c,é,2431.97,235.56,.0968608,0,0
ManG15,Inflected,Token,Yes,c,u,2431.97,21.78,.0089547,0,0
ManG15,Inflected,Token,Yes,c,i,2431.97,0.43,.0001765,0,0
ManG15,Inflected,Token,Yes,ç,a,272.39,172.32,.6326051,0,0
ManG15,Inflected,Token,Yes,ç,u,272.39,100.08,.3673949,0,0
ManG15,Inflected,Token,Yes,d,e,5189.27,2504.41,.4826133,2504.41,1
ManG15,Inflected,Token,Yes,d,s,5189.27,1360.95,.2622625,1360.95,1
ManG15,Inflected,Token,Yes,d,u,5189.27,502.73,.0968782,0,0
ManG15,Inflected,Token,Yes,d,a,5189.27,397.61,.0766214,0,0
ManG15,Inflected,Token,Yes,d,é,5189.27,297.77,.0573812,0,0
ManG15,Inflected,Token,Yes,d,û,5189.27,87.56,.0168741,0,0
ManG15,Inflected,Token,Yes,d,i,5189.27,38.24,.0073693,0,0
ManG15,Inflected,Token,Yes,e,s,75042.94,58606.19,.7809688,23528.22,.401463
ManG15,Inflected,Token,Yes,e,r,75042.94,13605.04,.1812968,0,0
ManG15,Inflected,Token,Yes,e,z,75042.94,2026.80,.0270086,0,0
ManG15,Inflected,Token,Yes,e,t,75042.94,397.32,.0052945,0,0
ManG15,Inflected,Token,Yes,e,u,75042.94,277.01,.0036914,0,0
ManG15,Inflected,Token,Yes,e,a,75042.94,118.10,.0015738,0,0
ManG15,Inflected,Token,Yes,e,d,75042.94,12.45,.0001659,0,0
ManG15,Inflected,Token,Yes,e,n,75042.94,0.02,.0000002,0,0
ManG15,Inflected,Token,Yes,é,e,3481.15,1982.58,.5695178,1982.58,1
ManG15,Inflected,Token,Yes,é,s,3481.15,1490.47,.4281540,1490.47,1
ManG15,Inflected,Token,Yes,é,é,3481.15,5.47,.0015713,0,0
ManG15,Inflected,Token,Yes,é,i,3481.15,1.86,.0005333,0,0
ManG15,Inflected,Token,Yes,é,a,3481.15,0.78,.0002236,0,0
ManG15,Inflected,Token,Yes,ê,t,0.79,0.79,1,0.79,1
ManG15,Inflected,Token,Yes,ë,s,2.73,2.73,1,2.73,1
ManG15,Inflected,Token,Yes,f,s,395.41,367.00,.9281496,367.00,1
ManG15,Inflected,Token,Yes,f,e,395.41,16.19,.0409347,16.19,1
ManG15,Inflected,Token,Yes,f,é,395.41,10.05,.0254054,0,0
ManG15,Inflected,Token,Yes,f,i,395.41,1.65,.0041837,0,0
ManG15,Inflected,Token,Yes,f,a,395.41,0.52,.0013266,0,0
ManG15,Inflected,Token,Yes,g,e,1881.77,1459.89,.7758092,1459.89,1
ManG15,Inflected,Token,Yes,g,é,1881.77,327.69,.1741395,0,0
ManG15,Inflected,Token,Yes,g,s,1881.77,89.12,.0473572,89.12,1
ManG15,Inflected,Token,Yes,g,i,1881.77,5.07,.0026941,0,0
ManG15,Inflected,Token,Yes,h,e,2701.56,2114.95,.7828623,2114.95,1
ManG15,Inflected,Token,Yes,h,é,2701.56,385.18,.1425770,0,0
ManG15,Inflected,Token,Yes,h,a,2701.56,157.54,.0583148,0,0
ManG15,Inflected,Token,Yes,h,i,2701.56,31.44,.0116375,0,0
ManG15,Inflected,Token,Yes,h,s,2701.56,12.44,.0046040,12.44,1
ManG15,Inflected,Token,Yes,h,u,2701.56,0.01,.0000045,0,0
ManG15,Inflected,Token,Yes,i,t,38460.21,21427.17,.5571256,21427.17,1
ManG15,Inflected,Token,Yes,i,s,38460.21,9558.86,.2485390,9558.86,1
ManG15,Inflected,Token,Yes,i,r,38460.21,4778.29,.1242398,0,0
ManG15,Inflected,Token,Yes,i,e,38460.21,2286.83,.0594598,2286.83,1
ManG15,Inflected,Token,Yes,i,a,38460.21,223.13,.0058015,0,0
ManG15,Inflected,Token,Yes,i,é,38460.21,185.93,.0048344,0,0
ManG15,Inflected,Token,Yes,î,t,342.26,342.23,.9999286,342.23,1
ManG15,Inflected,Token,Yes,î,s,342.26,0.02,.0000714,0.02,1
ManG15,Inflected,Token,Yes,ï,e,0.50,0.47,.9291469,0.47,1
ManG15,Inflected,Token,Yes,ï,r,0.50,0.04,.0708531,0,0
ManG15,Inflected,Token,Yes,k,s,1.79,1.78,.9917960,1.78,1
ManG15,Inflected,Token,Yes,k,é,1.79,0.01,.0047414,0,0
ManG15,Inflected,Token,Yes,k,e,1.79,0.01,.0034625,0.01,1
ManG15,Inflected,Token,Yes,l,a,42848.44,27184.79,.6344406,0,0
ManG15,Inflected,Token,Yes,l,e,42848.44,10688.12,.2494402,10688.12,1
ManG15,Inflected,Token,Yes,l,s,42848.44,3971.13,.0926784,3971.13,1
ManG15,Inflected,Token,Yes,l,é,42848.44,627.77,.0146509,0,0
ManG15,Inflected,Token,Yes,l,u,42848.44,295.08,.0068866,0,0
ManG15,Inflected,Token,Yes,l,i,42848.44,81.54,.0019030,0,0
ManG15,Inflected,Token,Yes,l,x,42848.44,0.01,.0000002,0.01,1
ManG15,Inflected,Token,Yes,m,e,3087.18,1325.64,.4294021,1325.64,1
ManG15,Inflected,Token,Yes,m,a,3087.18,1012.14,.3278522,0,0
ManG15,Inflected,Token,Yes,m,s,3087.18,436.98,.1415472,436.98,1
ManG15,Inflected,Token,Yes,m,é,3087.18,255.22,.0826699,0,0
ManG15,Inflected,Token,Yes,m,i,3087.18,43.95,.0142351,0,0
ManG15,Inflected,Token,Yes,m,u,3087.18,13.25,.0042935,0,0
ManG15,Inflected,Token,Yes,n,t,41129.14,16903.78,.4109927,16903.78,1
ManG15,Inflected,Token,Yes,n,e,41129.14,15086.59,.3668102,15086.59,1
ManG15,Inflected,Token,Yes,n,s,41129.14,6248.76,.1519301,6248.76,1
ManG15,Inflected,Token,Yes,n,d,41129.14,1377.01,.0334801,1377.01,1
ManG15,Inflected,Token,Yes,n,é,41129.14,729.59,.0177389,0,0
ManG15,Inflected,Token,Yes,n,u,41129.14,352.37,.0085673,0,0
ManG15,Inflected,Token,Yes,n,a,41129.14,291.28,.0070820,0,0
ManG15,Inflected,Token,Yes,n,i,41129.14,139.78,.0033985,0,0
ManG15,Inflected,Token,Yes,n,c,41129.14,0.01,.0000002,0.01,1
ManG15,Inflected,Token,Yes,o,s,578.09,578.09,1,578.09,1
ManG15,Inflected,Token,Yes,ô,t,0.02,0.02,1,0.02,1
ManG15,Inflected,Token,Yes,p,e,1841.91,1114.44,.6050476,1114.44,1
ManG15,Inflected,Token,Yes,p,s,1841.91,292.08,.1585726,292.08,1
ManG15,Inflected,Token,Yes,p,u,1841.91,192.19,.1043412,0,0
ManG15,Inflected,Token,Yes,p,é,1841.91,166.69,.0904965,0,0
ManG15,Inflected,Token,Yes,p,a,1841.91,65.28,.0354439,0,0
ManG15,Inflected,Token,Yes,p,i,1841.91,7.16,.0038847,0,0
ManG15,Inflected,Token,Yes,p,t,1841.91,4.08,.0022135,4.08,1
ManG15,Inflected,Token,Yes,q,s,2.05,2.05,1,2.05,1
ManG15,Inflected,Token,Yes,r,e,19980.37,13093.07,.6552964,13093.07,1
ManG15,Inflected,Token,Yes,r,s,19980.37,3596.46,.1799996,3596.46,1
ManG15,Inflected,Token,Yes,r,t,19980.37,1284.57,.0642917,1284.57,1
ManG15,Inflected,Token,Yes,r,a,19980.37,1256.45,.0628842,0,0
ManG15,Inflected,Token,Yes,r,é,19980.37,504.16,.0252327,0,0
ManG15,Inflected,Token,Yes,r,u,19980.37,155.32,.0077736,0,0
ManG15,Inflected,Token,Yes,r,i,19980.37,45.52,.0022780,0,0
ManG15,Inflected,Token,Yes,r,d,19980.37,44.81,.0022427,44.81,1
ManG15,Inflected,Token,Yes,r,û,19980.37,0.02,.0000009,0,0
ManG15,Inflected,Token,Yes,s,t,21001.36,11977.55,.5703227,0,0
ManG15,Inflected,Token,Yes,s,e,21001.36,4220.83,.2009788,4220.83,1
ManG15,Inflected,Token,Yes,s,a,21001.36,3490.23,.1661905,0,0
ManG15,Inflected,Token,Yes,s,é,21001.36,1148.89,.0547057,0,0
ManG15,Inflected,Token,Yes,s,i,21001.36,137.88,.0065651,0,0
ManG15,Inflected,Token,Yes,s,u,21001.36,25.98,.0012372,0,0
ManG15,Inflected,Token,Yes,t,e,20912.07,10133.95,.4845983,10133.95,1
ManG15,Inflected,Token,Yes,t,s,20912.07,8136.88,.3890997,8136.88,1
ManG15,Inflected,Token,Yes,t,é,20912.07,1527.10,.0730246,0,0
ManG15,Inflected,Token,Yes,t,a,20912.07,923.05,.0441395,0,0
ManG15,Inflected,Token,Yes,t,i,20912.07,151.23,.0072319,0,0
ManG15,Inflected,Token,Yes,t,u,20912.07,39.86,.0019060,0,0
ManG15,Inflected,Token,Yes,u,x,17666.87,5884.10,.3330581,5884.10,1
ManG15,Inflected,Token,Yes,u,t,17666.87,3659.82,.2071571,3659.82,1
ManG15,Inflected,Token,Yes,u,i,17666.87,2831.83,.1602906,0,0
ManG15,Inflected,Token,Yes,u,s,17666.87,2460.01,.1392440,2231.44,.907085
ManG15,Inflected,Token,Yes,u,e,17666.87,2297.54,.1300479,2297.54,1
ManG15,Inflected,Token,Yes,u,é,17666.87,370.78,.0209875,0,0
ManG15,Inflected,Token,Yes,u,a,17666.87,154.36,.0087371,0,0
ManG15,Inflected,Token,Yes,u,ë,17666.87,5.58,.0003160,5.58,1
ManG15,Inflected,Token,Yes,u,d,17666.87,2.66,.0001504,2.66,1
ManG15,Inflected,Token,Yes,u,ï,17666.87,0.20,.0000115,0,0
ManG15,Inflected,Token,Yes,û,t,75.69,75.69,1,75.69,1
ManG15,Inflected,Token,Yes,v,e,4941.80,2519.93,.5099216,2519.93,1
ManG15,Inflected,Token,Yes,v,a,4941.80,1318.30,.2667647,0,0
ManG15,Inflected,Token,Yes,v,é,4941.80,528.28,.1068994,0,0
ManG15,Inflected,Token,Yes,v,u,4941.80,487.64,.0986771,0,0
ManG15,Inflected,Token,Yes,v,i,4941.80,87.65,.0177372,0,0
ManG15,Inflected,Token,Yes,w,a,0.03,0.02,.5419580,0,0
ManG15,Inflected,Token,Yes,w,s,0.03,0.01,.4580420,0.01,1
ManG15,Inflected,Token,Yes,x,é,55.90,26.70,.4775778,0,0
ManG15,Inflected,Token,Yes,x,e,55.90,25.23,.4513740,25.23,1
ManG15,Inflected,Token,Yes,x,a,55.90,3.97,.0710482,0,0
ManG15,Inflected,Token,Yes,y,é,196.46,128.59,.6545204,0,0
ManG15,Inflected,Token,Yes,y,a,196.46,51.80,.2636408,0,0
ManG15,Inflected,Token,Yes,y,e,196.46,13.49,.0686831,13.49,1
ManG15,Inflected,Token,Yes,y,s,196.46,2.58,.0131557,2.58,1
ManG15,Inflected,Token,Yes,z,é,0.79,0.79,1,0,0
ManG1,All Words,Type,No,,e,9593,2732,.2847910,2722,.996340
ManG1,All Words,Type,No,,s,9593,2144,.2234963,2109,.983675
ManG1,All Words,Type,No,,t,9593,1595,.1662671,1490,.934169
ManG1,All Words,Type,No,,r,9593,868,.0904826,1,.001152
ManG1,All Words,Type,No,,é,9593,467,.0486813,0,0
ManG1,All Words,Type,No,,n,9593,414,.0431565,0,0
ManG1,All Words,Type,No,,a,9593,321,.0334619,0,0
ManG1,All Words,Type,No,,z,9593,188,.0195976,1,.005319
ManG1,All Words,Type,No,,i,9593,180,.0187637,0,0
ManG1,All Words,Type,No,,u,9593,179,.0186594,0,0
ManG1,All Words,Type,No,,x,9593,136,.0141770,131,.963235
ManG1,All Words,Type,No,,l,9593,120,.0125091,5,.041667
ManG1,All Words,Type,No,,d,9593,76,.0079224,72,.947368
ManG1,All Words,Type,No,,o,9593,45,.0046909,0,0
ManG1,All Words,Type,No,,c,9593,38,.0039612,9,.236842
ManG1,All Words,Type,No,,f,9593,19,.0019806,0,0
ManG1,All Words,Type,No,,m,9593,15,.0015636,0,0
ManG1,All Words,Type,No,,g,9593,14,.0014594,7,.500000
ManG1,All Words,Type,No,,p,9593,14,.0014594,10,.714286
ManG1,All Words,Type,No,,k,9593,7,.0007297,0,0
ManG1,All Words,Type,No,,h,9593,5,.0005212,1,.200000
ManG1,All Words,Type,No,,y,9593,4,.0004170,0,0
ManG1,All Words,Type,No,,à,9593,3,.0003127,0,0
ManG1,All Words,Type,No,,b,9593,3,.0003127,1,.333333
ManG1,All Words,Type,No,,q,9593,2,.0002085,0,0
ManG1,All Words,Type,No,,ë,9593,1,.0001042,0,0
ManG1,All Words,Type,No,,ï,9593,1,.0001042,0,0
ManG1,All Words,Type,No,,ù,9593,1,.0001042,0,0
ManG1,All Words,Type,No,,û,9593,1,.0001042,0,0
ManG1,All Words,Type,Yes,a,u,287,66,.2299652,0,0
ManG1,All Words,Type,Yes,a,i,287,65,.2264808,0,0
ManG1,All Words,Type,Yes,a,s,287,51,.1777003,49,.960784
ManG1,All Words,Type,Yes,a,l,287,34,.1184669,0,0
ManG1,All Words,Type,Yes,a,n,287,22,.0766551,0,0
ManG1,All Words,Type,Yes,a,t,287,19,.0662021,17,.894737
ManG1,All Words,Type,Yes,a,r,287,13,.0452962,0,0
ManG1,All Words,Type,Yes,a,c,287,8,.0278746,1,.125000
ManG1,All Words,Type,Yes,a,g,287,2,.0069686,0,0
ManG1,All Words,Type,Yes,a,k,287,2,.0069686,0,0
ManG1,All Words,Type,Yes,a,p,287,2,.0069686,2,1
ManG1,All Words,Type,Yes,a,b,287,1,.0034843,0,0
ManG1,All Words,Type,Yes,a,o,287,1,.0034843,0,0
ManG1,All Words,Type,Yes,a,z,287,1,.0034843,0,0
ManG1,All Words,Type,Yes,â,t,3,3,1,3,1
ManG1,All Words,Type,Yes,b,e,33,19,.5757576,19,1
ManG1,All Words,Type,Yes,b,a,33,4,.1212121,0,0
ManG1,All Words,Type,Yes,b,u,33,4,.1212121,0,0
ManG1,All Words,Type,Yes,b,é,33,2,.0606061,0,0
ManG1,All Words,Type,Yes,b,y,33,2,.0606061,0,0
ManG1,All Words,Type,Yes,b,o,33,1,.0303030,0,0
ManG1,All Words,Type,Yes,b,s,33,1,.0303030,1,1
ManG1,All Words,Type,Yes,c,e,140,91,.6500000,90,.989011
ManG1,All Words,Type,Yes,c,é,140,15,.1071429,0,0
ManG1,All Words,Type,Yes,c,s,140,12,.0857143,12,1
ManG1,All Words,Type,Yes,c,i,140,6,.0428571,0,0
ManG1,All Words,Type,Yes,c,k,140,4,.0285714,0,0
ManG1,All Words,Type,Yes,c,h,140,3,.0214286,1,.333333
ManG1,All Words,Type,Yes,c,o,140,3,.0214286,0,0
ManG1,All Words,Type,Yes,c,t,140,3,.0214286,0,0
ManG1,All Words,Type,Yes,c,a,140,2,.0142857,0,0
ManG1,All Words,Type,Yes,c,u,140,1,.0071429,0,0
ManG1,All Words,Type,Yes,ç,a,12,9,.7500000,0,0
ManG1,All Words,Type,Yes,ç,u,12,3,.2500000,0,0
ManG1,All Words,Type,Yes,d,e,203,108,.5320197,107,.990741
ManG1,All Words,Type,Yes,d,s,203,38,.1871921,38,1
ManG1,All Words,Type,Yes,d,u,203,18,.0886700,0,0
ManG1,All Words,Type,Yes,d,é,203,16,.0788177,0,0
ManG1,All Words,Type,Yes,d,i,203,13,.0640394,0,0
ManG1,All Words,Type,Yes,d,a,203,7,.0344828,0,0
ManG1,All Words,Type,Yes,d,o,203,2,.0098522,0,0
ManG1,All Words,Type,Yes,d,û,203,1,.0049261,0,0
ManG1,All Words,Type,Yes,e,s,1908,948,.4968553,941,.992616
ManG1,All Words,Type,Yes,e,r,1908,605,.3170860,0,0
ManG1,All Words,Type,Yes,e,z,1908,186,.0974843,0,0
ManG1,All Words,Type,Yes,e,t,1908,86,.0450734,0,0
ManG1,All Words,Type,Yes,e,n,1908,28,.0146751,0,0
ManG1,All Words,Type,Yes,e,l,1908,22,.0115304,0,0
ManG1,All Words,Type,Yes,e,u,1908,14,.0073375,0,0
ManG1,All Words,Type,Yes,e,a,1908,8,.0041929,0,0
ManG1,All Words,Type,Yes,e,c,1908,3,.0015723,0,0
ManG1,All Words,Type,Yes,e,f,1908,3,.0015723,0,0
ManG1,All Words,Type,Yes,e,d,1908,2,.0010482,0,0
ManG1,All Words,Type,Yes,e,x,1908,2,.0010482,0,0
ManG1,All Words,Type,Yes,e,y,1908,1,.0005241,0,0
ManG1,All Words,Type,Yes,é,e,380,214,.5631579,214,1
ManG1,All Words,Type,Yes,é,s,380,163,.4289474,163,1
ManG1,All Words,Type,Yes,é,o,380,3,.0078947,0,0
ManG1,All Words,Type,Yes,è,s,10,10,1,9,.900000
ManG1,All Words,Type,Yes,ê,t,4,4,1,4,1
ManG1,All Words,Type,Yes,ë,s,1,1,1,1,1
ManG1,All Words,Type,Yes,f,e,21,8,.3809524,8,1
ManG1,All Words,Type,Yes,f,s,21,6,.2857143,6,1
ManG1,All Words,Type,Yes,f,é,21,3,.1428571,0,0
ManG1,All Words,Type,Yes,f,a,21,2,.0952381,0,0
ManG1,All Words,Type,Yes,f,t,21,1,.0476190,0,0
ManG1,All Words,Type,Yes,f,u,21,1,.0476190,0,0
ManG1,All Words,Type,Yes,g,e,156,124,.7948718,124,1
ManG1,All Words,Type,Yes,g,é,156,20,.1282051,0,0
ManG1,All Words,Type,Yes,g,s,156,4,.0256410,4,1
ManG1,All Words,Type,Yes,g,o,156,3,.0192308,0,0
ManG1,All Words,Type,Yes,g,i,156,2,.0128205,0,0
ManG1,All Words,Type,Yes,g,t,156,2,.0128205,2,1
ManG1,All Words,Type,Yes,g,a,156,1,.0064103,0,0
ManG1,All Words,Type,Yes,h,e,138,93,.6739130,93,1
ManG1,All Words,Type,Yes,h,é,138,28,.2028986,0,0
ManG1,All Words,Type,Yes,h,a,138,11,.0797101,0,0
ManG1,All Words,Type,Yes,h,u,138,3,.0217391,0,0
ManG1,All Words,Type,Yes,h,i,138,1,.0072464,0,0
ManG1,All Words,Type,Yes,h,o,138,1,.0072464,0,0
ManG1,All Words,Type,Yes,h,s,138,1,.0072464,1,1
ManG1,All Words,Type,Yes,i,t,1000,358,.3580000,357,.997207
ManG1,All Words,Type,Yes,i,s,1000,189,.1890000,180,.952381
ManG1,All Words,Type,Yes,i,e,1000,128,.1280000,128,1
ManG1,All Words,Type,Yes,i,r,1000,115,.1150000,0,0
ManG1,All Words,Type,Yes,i,n,1000,101,.1010000,0,0
ManG1,All Words,Type,Yes,i,l,1000,44,.0440000,5,.113636
ManG1,All Words,Type,Yes,i,é,1000,15,.0150000,0,0
ManG1,All Words,Type,Yes,i,c,1000,11,.0110000,0,0
ManG1,All Words,Type,Yes,i,a,1000,10,.0100000,0,0
ManG1,All Words,Type,Yes,i,f,1000,9,.0090000,0,0
ManG1,All Words,Type,Yes,i,x,1000,9,.0090000,6,.666667
ManG1,All Words,Type,Yes,i,d,1000,3,.0030000,3,1
ManG1,All Words,Type,Yes,i,o,1000,3,.0030000,0,0
ManG1,All Words,Type,Yes,i,m,1000,2,.0020000,0,0
ManG1,All Words,Type,Yes,i,p,1000,2,.0020000,0,0
ManG1,All Words,Type,Yes,i,z,1000,1,.0010000,1,1
ManG1,All Words,Type,Yes,î,t,8,8,1,8,1
ManG1,All Words,Type,Yes,ï,f,2,1,.5000000,0,0
ManG1,All Words,Type,Yes,ï,s,2,1,.5000000,0,0
ManG1,All Words,Type,Yes,j,à,3,1,.3333333,0,0
ManG1,All Words,Type,Yes,j,e,3,1,.3333333,0,0
ManG1,All Words,Type,Yes,j,o,3,1,.3333333,0,0
ManG1,All Words,Type,Yes,k,i,9,5,.5555556,0,0
ManG1,All Words,Type,Yes,k,a,9,3,.3333333,0,0
ManG1,All Words,Type,Yes,k,s,9,1,.1111111,1,1
ManG1,All Words,Type,Yes,l,e,511,363,.7103718,362,.997245
ManG1,All Words,Type,Yes,l,é,511,55,.1076321,0,0
ManG1,All Words,Type,Yes,l,a,511,34,.0665362,0,0
ManG1,All Words,Type,Yes,l,s,511,27,.0528376,27,1
ManG1,All Words,Type,Yes,l,i,511,11,.0215264,0,0
ManG1,All Words,Type,Yes,l,u,511,10,.0195695,0,0
ManG1,All Words,Type,Yes,l,o,511,6,.0117417,0,0
ManG1,All Words,Type,Yes,l,à,511,2,.0039139,0,0
ManG1,All Words,Type,Yes,l,l,511,2,.0039139,0,0
ManG1,All Words,Type,Yes,l,m,511,1,.0019569,0,0
ManG1,All Words,Type,Yes,m,e,139,84,.6043165,83,.988095
ManG1,All Words,Type,Yes,m,é,139,23,.1654676,0,0
ManG1,All Words,Type,Yes,m,i,139,11,.0791367,0,0
ManG1,All Words,Type,Yes,m,a,139,10,.0719424,0,0
ManG1,All Words,Type,Yes,m,s,139,6,.0431655,6,1
ManG1,All Words,Type,Yes,m,p,139,2,.0143885,2,1
ManG1,All Words,Type,Yes,m,b,139,1,.0071942,1,1
ManG1,All Words,Type,Yes,m,o,139,1,.0071942,0,0
ManG1,All Words,Type,Yes,m,u,139,1,.0071942,0,0
ManG1,All Words,Type,Yes,n,t,1631,989,.6063765,988,.998989
ManG1,All Words,Type,Yes,n,s,1631,282,.1729001,281,.996454
ManG1,All Words,Type,Yes,n,e,1631,233,.1428571,232,.995708
ManG1,All Words,Type,Yes,n,d,1631,35,.0214592,34,.971429
ManG1,All Words,Type,Yes,n,é,1631,35,.0214592,0,0
ManG1,All Words,Type,Yes,n,a,1631,15,.0091968,0,0
ManG1,All Words,Type,Yes,n,u,1631,13,.0079706,0,0
ManG1,All Words,Type,Yes,n,g,1631,12,.0073574,7,.583333
ManG1,All Words,Type,Yes,n,c,1631,6,.0036787,5,.833333
ManG1,All Words,Type,Yes,n,o,1631,5,.0030656,0,0
ManG1,All Words,Type,Yes,n,i,1631,4,.0024525,0,0
ManG1,All Words,Type,Yes,n,k,1631,1,.0006131,0,0
ManG1,All Words,Type,Yes,n,q,1631,1,.0006131,0,0
ManG1,All Words,Type,Yes,o,n,380,256,.6736842,0,0
ManG1,All Words,Type,Yes,o,t,380,31,.0815789,30,.967742
ManG1,All Words,Type,Yes,o,u,380,24,.0631579,0,0
ManG1,All Words,Type,Yes,o,s,380,20,.0526316,19,.950000
ManG1,All Words,Type,Yes,o,l,380,12,.0315789,0,0
ManG1,All Words,Type,Yes,o,i,380,10,.0263158,0,0
ManG1,All Words,Type,Yes,o,r,380,8,.0210526,0,0
ManG1,All Words,Type,Yes,o,c,380,5,.0131579,1,.200000
ManG1,All Words,Type,Yes,o,p,380,4,.0105263,3,.750000
ManG1,All Words,Type,Yes,o,m,380,3,.0078947,0,0
ManG1,All Words,Type,Yes,o,o,380,2,.0052632,0,0
ManG1,All Words,Type,Yes,o,a,380,1,.0026316,0,0
ManG1,All Words,Type,Yes,o,ë,380,1,.0026316,0,0
ManG1,All Words,Type,Yes,o,f,380,1,.0026316,0,0
ManG1,All Words,Type,Yes,o,q,380,1,.0026316,0,0
ManG1,All Words,Type,Yes,o,ù,380,1,.0026316,0,0
ManG1,All Words,Type,Yes,ô,t,4,4,1,4,1
ManG1,All Words,Type,Yes,p,e,91,48,.5274725,48,1
ManG1,All Words,Type,Yes,p,é,91,17,.1868132,0,0
ManG1,All Words,Type,Yes,p,s,91,9,.0989011,9,1
ManG1,All Words,Type,Yes,p,a,91,7,.0769231,0,0
ManG1,All Words,Type,Yes,p,i,91,5,.0549451,0,0
ManG1,All Words,Type,Yes,p,t,91,2,.0219780,1,.500000
ManG1,All Words,Type,Yes,p,u,91,2,.0219780,0,0
ManG1,All Words,Type,Yes,p,y,91,1,.0109890,0,0
ManG1,All Words,Type,Yes,q,s,1,1,1,1,1
ManG1,All Words,Type,Yes,r,e,800,412,.5150000,412,1
ManG1,All Words,Type,Yes,r,s,800,136,.1700000,134,.985294
ManG1,All Words,Type,Yes,r,a,800,108,.1350000,0,0
ManG1,All Words,Type,Yes,r,é,800,47,.0587500,0,0
ManG1,All Words,Type,Yes,r,t,800,38,.0475000,35,.921053
