Corpus	InfMorpho	FreqCount	WDNoSLE	TypeCont	PhonEnd	OrthCont	Unit	TotalFreq	UnitFreq	UnitProb
ManG15	All Words	Token	SUB	TR	R		ps	43718.02	141.79	0.00324321
ManG15	All Words	Token	SUB	TR	R		c	43718.02	20.86	0.00047717
ManG15	All Words	Token	SUB	TR	R		f	43718.02	12.44	0.00028459
ManG15	All Words	Token	SUB	TR	R		fs	43718.02	10.49	0.0002399
ManG15	All Words	Token	SUB	TR	R		g	43718.02	2.27	0.00005191
ManG15	All Words	Token	SUB	TR	R		cs	43718.02	0.6	0.00001379
ManG15	All Words	Token	SUB	TR	R		gs	43718.02	0.42	0.00000953
ManG15	All Words	Token	SUB	P1	R		e	43718.02	27597.41	0.63125942
ManG15	All Words	Token	SUB	P1	R		s	43718.02	6315.43	0.14445828
ManG15	All Words	Token	SUB	P1	R		es	43718.02	4112.89	0.09407769
ManG15	All Words	Token	SUB	P1	R		t	43718.02	2442.26	0.05586394
ManG15	All Words	Token	SUB	P1	R		d	43718.02	1603.17	0.03667078
ManG15	All Words	Token	SUB	P1	R		ent	43718.02	1048.65	0.02398668
ManG15	All Words	Token	SUB	P1	R		ts	43718.02	236.33	0.00540588
ManG15	All Words	Token	SUB	P1	R		ds	43718.02	173	0.00395722
ManG15	All Words	Token	SUB	P1	R		ps	43718.02	141.79	0.00324321
ManG15	All Words	Token	SUB	P1	R		c	43718.02	20.86	0.00047717
ManG15	All Words	Token	SUB	P1	R		f	43718.02	12.44	0.00028459
ManG15	All Words	Token	SUB	P1	R		fs	43718.02	10.49	0.0002399
ManG15	All Words	Token	SUB	P1	R		g	43718.02	2.27	0.00005191
ManG15	All Words	Token	SUB	P1	R		cs	43718.02	0.6	0.00001379
ManG15	All Words	Token	SUB	P1	R		gs	43718.02	0.42	0.00000953
ManG15	Uninflected	Type	ALL	TR	R		e	1707	859	0.50322203
ManG15	Uninflected	Type	ALL	TR	R		#	1707	677	0.39660223
ManG15	Uninflected	Type	ALL	TR	R		d	1707	90	0.05272408
ManG15	Uninflected	Type	ALL	TR	R		t	1707	44	0.02577622
ManG15	Uninflected	Type	ALL	TR	R		s	1707	28	0.01640305
ManG15	Uninflected	Type	ALL	TR	R		c	1707	3	0.00175747
ManG15	Uninflected	Type	ALL	TR	R		f	1707	2	0.00117165
ManG15	Uninflected	Type	ALL	TR	R		g	1707	2	0.00117165
ManG15	Uninflected	Type	ALL	TR	R		ds	1707	1	0.00058582
ManG15	Uninflected	Type	ALL	TR	R		ps	1707	1	0.00058582
Lexique	Uninflected	Type	SUB	TR	R		e	2072	1682	0.81177606
Lexique	Uninflected	Type	SUB	TR	R		d	2072	261	0.12596525
Lexique	Uninflected	Type	SUB	TR	R		t	2072	75	0.03619691
Lexique	Uninflected	Type	SUB	TR	R		s	2072	38	0.01833977
Lexique	Uninflected	Type	SUB	TR	R		c	2072	3	0.00144788
Lexique	Uninflected	Type	SUB	TR	R		es	2072	3	0.00144788
Lexique	Uninflected	Type	SUB	TR	R		ps	2072	3	0.00144788
Lexique	Uninflected	Type	SUB	TR	R		f	2072	2	0.00096525
Lexique	Uninflected	Type	SUB	TR	R		g	2072	2	0.00096525
Lexique	Uninflected	Type	SUB	TR	R		he	2072	2	0.00096525
Lexique	Uninflected	Type	SUB	TR	R		ds	2072	1	0.00048263
Lexique	Uninflected	Type	SUB	P1	R		e	2072	1682	0.81177606
Lexique	Uninflected	Type	SUB	P1	R		d	2072	261	0.12596525
Lexique	Uninflected	Type	SUB	P1	R		t	2072	75	0.03619691
Lexique	Uninflected	Type	SUB	P1	R		s	2072	38	0.01833977
Lexique	Uninflected	Type	SUB	P1	R		c	2072	3	0.00144788
Lexique	Uninflected	Type	SUB	P1	R		es	2072	3	0.00144788
Lexique	Uninflected	Type	SUB	P1	R		ps	2072	3	0.00144788
Lexique	Uninflected	Type	SUB	P1	R		f	2072	2	0.00096525
Lexique	Uninflected	Type	SUB	P1	R		g	2072	2	0.00096525
Lexique	Uninflected	Type	SUB	P1	R		he	2072	2	0.00096525
Lexique	Uninflected	Type	SUB	P1	R		ds	2072	1	0.00048263
Lexique	Uninflected	Token	ALL	TR	R		#	64511.44	30009.98	0.4651885
Lexique	Uninflected	Token	ALL	TR	R		e	64511.44	24716.43	0.38313251
Lexique	Uninflected	Token	ALL	TR	R		s	64511.44	4835.77	0.07495988
Lexique	Uninflected	Token	ALL	TR	R		t	64511.44	2417.81	0.03747878
Lexique	Uninflected	Token	ALL	TR	R		d	64511.44	1948.78	0.03020829
Lexique	Uninflected	Token	ALL	TR	R		ps	64511.44	481.36	0.00746162
Lexique	Uninflected	Token	ALL	TR	R		g	64511.44	28.58	0.00044302
Lexique	Uninflected	Token	ALL	TR	R		ds	64511.44	27.71	0.00042954
Lexique	Uninflected	Token	ALL	TR	R		f	64511.44	24.19	0.00037497
Lexique	Uninflected	Token	ALL	TR	R		c	64511.44	19.74	0.00030599
Lexique	Uninflected	Token	ALL	TR	R		he	64511.44	0.68	0.00001054
Lexique	Uninflected	Token	ALL	TR	R		es	64511.44	0.41	0.00000636
Lexique	Uninflected	Token	ALL	P1	R		#	64511.44	30009.98	0.4651885
Lexique	Uninflected	Token	ALL	P1	R		e	64511.44	24716.43	0.38313251
Lexique	Uninflected	Token	ALL	P1	R		s	64511.44	4835.77	0.07495988
Lexique	Uninflected	Token	ALL	P1	R		t	64511.44	2417.81	0.03747878
Lexique	Uninflected	Token	ALL	P1	R		d	64511.44	1948.78	0.03020829
Lexique	Uninflected	Token	ALL	P1	R		ps	64511.44	481.36	0.00746162
Lexique	Uninflected	Token	ALL	P1	R		g	64511.44	28.58	0.00044302
Lexique	Uninflected	Token	ALL	P1	R		ds	64511.44	27.71	0.00042954
Lexique	Uninflected	Token	ALL	P1	R		f	64511.44	24.19	0.00037497
Lexique	Uninflected	Token	ALL	P1	R		c	64511.44	19.74	0.00030599
Lexique	Uninflected	Token	ALL	P1	R		he	64511.44	0.68	0.00001054
Lexique	Uninflected	Token	ALL	P1	R		es	64511.44	0.41	0.00000636
Lexique	Uninflected	Token	SUB	TR	R		e	34501.46	24716.43	0.71638794
Lexique	Uninflected	Token	SUB	TR	R		s	34501.46	4835.77	0.14016131
Lexique	Uninflected	Token	SUB	TR	R		t	34501.46	2417.81	0.07007848
Lexique	Uninflected	Token	SUB	TR	R		d	34501.46	1948.78	0.05648399
Lexique	Uninflected	Token	SUB	TR	R		ps	34501.46	481.36	0.01395187
Lexique	Uninflected	Token	SUB	TR	R		g	34501.46	28.58	0.00082837
Lexique	Uninflected	Token	SUB	TR	R		ds	34501.46	27.71	0.00080315
Lexique	Uninflected	Token	SUB	TR	R		f	34501.46	24.19	0.00070113
Lexique	Uninflected	Token	SUB	TR	R		c	34501.46	19.74	0.00057215
Lexique	Uninflected	Token	SUB	TR	R		he	34501.46	0.68	0.00001971
Lexique	Uninflected	Token	SUB	TR	R		es	34501.46	0.41	0.00001188
Lexique	Uninflected	Token	SUB	P1	R		e	34501.46	24716.43	0.71638794
Lexique	Uninflected	Token	SUB	P1	R		s	34501.46	4835.77	0.14016131
Lexique	Uninflected	Token	SUB	P1	R		t	34501.46	2417.81	0.07007848
Lexique	Uninflected	Token	SUB	P1	R		d	34501.46	1948.78	0.05648399
Lexique	Uninflected	Token	SUB	P1	R		ps	34501.46	481.36	0.01395187
Lexique	Uninflected	Token	SUB	P1	R		g	34501.46	28.58	0.00082837
Lexique	Uninflected	Token	SUB	P1	R		ds	34501.46	27.71	0.00080315
Lexique	Uninflected	Token	SUB	P1	R		f	34501.46	24.19	0.00070113
Lexique	Uninflected	Token	SUB	P1	R		c	34501.46	19.74	0.00057215
Lexique	Uninflected	Token	SUB	P1	R		he	34501.46	0.68	0.00001971
Lexique	Uninflected	Token	SUB	P1	R		es	34501.46	0.41	0.00001188
Lexique	Inflected	Type	ALL	TR	R		ent	5979	1793	0.29988292
Lexique	Inflected	Type	ALL	TR	R		es	5979	1531	0.25606289
Lexique	Inflected	Type	ALL	TR	R		s	5979	1262	0.21107209
Lexique	Inflected	Type	ALL	TR	R		e	5979	691	0.11557117
Lexique	Inflected	Type	ALL	TR	R		#	5979	378	0.06322127
Lexique	Inflected	Type	ALL	TR	R		ds	5979	212	0.03545743
Lexique	Inflected	Type	ALL	TR	R		ts	5979	60	0.01003512
Lexique	Inflected	Type	ALL	TR	R		t	5979	36	0.00602107
Lexique	Inflected	Type	ALL	TR	R		d	5979	7	0.00117076
Lexique	Inflected	Type	ALL	TR	R		cs	5979	3	0.00050176
Lexique	Inflected	Type	ALL	TR	R		gs	5979	3	0.00050176
Lexique	Inflected	Type	ALL	TR	R		fs	5979	2	0.0003345
Lexique	Inflected	Type	ALL	TR	R		hes	5979	1	0.00016725
Lexique	Inflected	Type	ALL	P1	R		ent	5979	1793	0.29988292
Lexique	Inflected	Type	ALL	P1	R		es	5979	1531	0.25606289
Lexique	Inflected	Type	ALL	P1	R		s	5979	1262	0.21107209
Lexique	Inflected	Type	ALL	P1	R		e	5979	691	0.11557117
Lexique	Inflected	Type	ALL	P1	R		#	5979	378	0.06322127
Lexique	Inflected	Type	ALL	P1	R		ds	5979	212	0.03545743
Lexique	Inflected	Type	ALL	P1	R		ts	5979	60	0.01003512
Lexique	Inflected	Type	ALL	P1	R		t	5979	36	0.00602107
Lexique	Inflected	Type	ALL	P1	R		d	5979	7	0.00117076
Lexique	Inflected	Type	ALL	P1	R		cs	5979	3	0.00050176
Lexique	Inflected	Type	ALL	P1	R		gs	5979	3	0.00050176
Lexique	Inflected	Type	ALL	P1	R		fs	5979	2	0.0003345
Lexique	Inflected	Type	ALL	P1	R		hes	5979	1	0.00016725
Lexique	All Words	Token	SUB	TR	R		e	52881.01	30908.05	0.58448297
Lexique	All Words	Token	SUB	TR	R		s	52881.01	8712.82	0.16476274
Lexique	All Words	Token	SUB	TR	R		es	52881.01	5808.54	0.1098417
Lexique	All Words	Token	SUB	TR	R		t	52881.01	2586.15	0.04890508
Lexique	All Words	Token	SUB	TR	R		d	52881.01	1983.92	0.03751668
Lexique	All Words	Token	SUB	TR	R		ent	52881.01	1379.8	0.02609254
Lexique	All Words	Token	SUB	TR	R		ps	52881.01	481.36	0.0091027
Lexique	All Words	Token	SUB	TR	R		ts	52881.01	477.21	0.00902422
Lexique	All Words	Token	SUB	TR	R		ds	52881.01	419.84	0.00793933
Lexique	All Words	Token	SUB	TR	R		fs	52881.01	31.82	0.00060173
Lexique	All Words	Token	SUB	TR	R		g	52881.01	28.58	0.00054046
Lexique	All Words	Token	SUB	TR	R		f	52881.01	24.19	0.00045744
Lexique	All Words	Token	SUB	TR	R		c	52881.01	19.74	0.00037329
Lexique	All Words	Token	SUB	TR	R		gs	52881.01	10.54	0.00019932
Lexique	All Words	Token	SUB	TR	R		cs	52881.01	7.36	0.00013918
Lexique	All Words	Token	SUB	TR	R		he	52881.01	0.68	0.00001286
Lexique	All Words	Token	SUB	TR	R		hes	52881.01	0.41	0.00000775
Lexique	All Words	Token	SUB	P1	R		e	52881.01	30908.05	0.58448297
Lexique	All Words	Token	SUB	P1	R		s	52881.01	8712.82	0.16476274
Lexique	All Words	Token	SUB	P1	R		es	52881.01	5808.54	0.1098417
Lexique	All Words	Token	SUB	P1	R		t	52881.01	2586.15	0.04890508
Lexique	All Words	Token	SUB	P1	R		d	52881.01	1983.92	0.03751668
Lexique	All Words	Token	SUB	P1	R		ent	52881.01	1379.8	0.02609254
Lexique	All Words	Token	SUB	P1	R		ps	52881.01	481.36	0.0091027
Lexique	All Words	Token	SUB	P1	R		ts	52881.01	477.21	0.00902422
Lexique	All Words	Token	SUB	P1	R		ds	52881.01	419.84	0.00793933
Lexique	All Words	Token	SUB	P1	R		fs	52881.01	31.82	0.00060173
Lexique	All Words	Token	SUB	P1	R		g	52881.01	28.58	0.00054046
Lexique	All Words	Token	SUB	P1	R		f	52881.01	24.19	0.00045744
Lexique	All Words	Token	SUB	P1	R		c	52881.01	19.74	0.00037329
Lexique	All Words	Token	SUB	P1	R		gs	52881.01	10.54	0.00019932
Lexique	All Words	Token	SUB	P1	R		cs	52881.01	7.36	0.00013918
Lexique	All Words	Token	SUB	P1	R		he	52881.01	0.68	0.00001286
Lexique	All Words	Token	SUB	P1	R		hes	52881.01	0.41	0.00000775
Lexique	Uninflected	Type	ALL	TR	R		e	3607	1682	0.4663155
Lexique	Uninflected	Type	ALL	TR	R		#	3607	1535	0.42556141
Lexique	Uninflected	Type	ALL	TR	R		d	3607	261	0.0723593
Lexique	Uninflected	Type	ALL	TR	R		t	3607	75	0.0207929
Lexique	Uninflected	Type	ALL	TR	R		s	3607	38	0.01053507
Lexique	Uninflected	Type	ALL	TR	R		c	3607	3	0.00083172
Lexique	Uninflected	Type	ALL	TR	R		es	3607	3	0.00083172
Lexique	Uninflected	Type	ALL	TR	R		ps	3607	3	0.00083172
Lexique	Uninflected	Type	ALL	TR	R		f	3607	2	0.00055448
Lexique	Uninflected	Type	ALL	TR	R		g	3607	2	0.00055448
Lexique	Uninflected	Type	ALL	TR	R		he	3607	2	0.00055448
Lexique	Uninflected	Type	ALL	TR	R		ds	3607	1	0.00027724
Lexique	Uninflected	Type	ALL	P1	R		e	3607	1682	0.4663155
Lexique	Uninflected	Type	ALL	P1	R		#	3607	1535	0.42556141
Lexique	Uninflected	Type	ALL	P1	R		d	3607	261	0.0723593
Lexique	Uninflected	Type	ALL	P1	R		t	3607	75	0.0207929
Lexique	Uninflected	Type	ALL	P1	R		s	3607	38	0.01053507
Lexique	Uninflected	Type	ALL	P1	R		c	3607	3	0.00083172
Lexique	Uninflected	Type	ALL	P1	R		es	3607	3	0.00083172
Lexique	Uninflected	Type	ALL	P1	R		ps	3607	3	0.00083172
Lexique	Uninflected	Type	ALL	P1	R		f	3607	2	0.00055448
Lexique	Uninflected	Type	ALL	P1	R		g	3607	2	0.00055448
Lexique	Uninflected	Type	ALL	P1	R		he	3607	2	0.00055448
Lexique	Uninflected	Type	ALL	P1	R		ds	3607	1	0.00027724
Lexique	All Words	Type	ALL	TR	R		e	9386	2203	0.23471127
Lexique	All Words	Type	ALL	TR	R		#	9386	1901	0.20253569
Lexique	All Words	Type	ALL	TR	R		ent	9386	1793	0.19102919
Lexique	All Words	Type	ALL	TR	R		es	9386	1534	0.1634349
Lexique	All Words	Type	ALL	TR	R		s	9386	1296	0.13807799
Lexique	All Words	Type	ALL	TR	R		d	9386	267	0.02844662
Lexique	All Words	Type	ALL	TR	R		ds	9386	212	0.02258683
Lexique	All Words	Type	ALL	TR	R		t	9386	99	0.01054762
Lexique	All Words	Type	ALL	TR	R		ts	9386	60	0.0063925
Lexique	All Words	Type	ALL	TR	R		c	9386	3	0.00031962
Lexique	All Words	Type	ALL	TR	R		cs	9386	3	0.00031962
Lexique	All Words	Type	ALL	TR	R		gs	9386	3	0.00031962
Lexique	All Words	Type	ALL	TR	R		ps	9386	3	0.00031962
Lexique	All Words	Type	ALL	TR	R		f	9386	2	0.00021308
Lexique	All Words	Type	ALL	TR	R		fs	9386	2	0.00021308
Lexique	All Words	Type	ALL	TR	R		g	9386	2	0.00021308
Lexique	All Words	Type	ALL	TR	R		he	9386	2	0.00021308
Lexique	All Words	Type	ALL	TR	R		hes	9386	1	0.00010654
Lexique	All Words	Type	ALL	P1	R		e	9386	2203	0.23471127
Lexique	All Words	Type	ALL	P1	R		#	9386	1901	0.20253569
Lexique	All Words	Type	ALL	P1	R		ent	9386	1793	0.19102919
Lexique	All Words	Type	ALL	P1	R		es	9386	1534	0.1634349
Lexique	All Words	Type	ALL	P1	R		s	9386	1296	0.13807799
Lexique	All Words	Type	ALL	P1	R		d	9386	267	0.02844662
Lexique	All Words	Type	ALL	P1	R		ds	9386	212	0.02258683
Lexique	All Words	Type	ALL	P1	R		t	9386	99	0.01054762
Lexique	All Words	Type	ALL	P1	R		ts	9386	60	0.0063925
Lexique	All Words	Type	ALL	P1	R		c	9386	3	0.00031962
Lexique	All Words	Type	ALL	P1	R		cs	9386	3	0.00031962
Lexique	All Words	Type	ALL	P1	R		gs	9386	3	0.00031962
Lexique	All Words	Type	ALL	P1	R		ps	9386	3	0.00031962
Lexique	All Words	Type	ALL	P1	R		f	9386	2	0.00021308
Lexique	All Words	Type	ALL	P1	R		fs	9386	2	0.00021308
Lexique	All Words	Type	ALL	P1	R		g	9386	2	0.00021308
Lexique	All Words	Type	ALL	P1	R		he	9386	2	0.00021308
Lexique	All Words	Type	ALL	P1	R		hes	9386	1	0.00010654
Lexique	All Words	Type	SUB	TR	R		e	7485	2203	0.29432198
Lexique	All Words	Type	SUB	TR	R		ent	7485	1793	0.23954576
Lexique	All Words	Type	SUB	TR	R		es	7485	1534	0.20494322
Lexique	All Words	Type	SUB	TR	R		s	7485	1296	0.17314629
Lexique	All Words	Type	SUB	TR	R		d	7485	267	0.03567134
Lexique	All Words	Type	SUB	TR	R		ds	7485	212	0.02832331
Lexique	All Words	Type	SUB	TR	R		t	7485	99	0.01322645
Lexique	All Words	Type	SUB	TR	R		ts	7485	60	0.00801603
Lexique	All Words	Type	SUB	TR	R		c	7485	3	0.0004008
Lexique	All Words	Type	SUB	TR	R		cs	7485	3	0.0004008
Lexique	All Words	Type	SUB	TR	R		gs	7485	3	0.0004008
Lexique	All Words	Type	SUB	TR	R		ps	7485	3	0.0004008
Lexique	All Words	Type	SUB	TR	R		f	7485	2	0.0002672
Lexique	All Words	Type	SUB	TR	R		fs	7485	2	0.0002672
Lexique	All Words	Type	SUB	TR	R		g	7485	2	0.0002672
Lexique	All Words	Type	SUB	TR	R		he	7485	2	0.0002672
Lexique	All Words	Type	SUB	TR	R		hes	7485	1	0.0001336
Lexique	All Words	Type	SUB	P1	R		e	7485	2203	0.29432198
Lexique	All Words	Type	SUB	P1	R		ent	7485	1793	0.23954576
Lexique	All Words	Type	SUB	P1	R		es	7485	1534	0.20494322
Lexique	All Words	Type	SUB	P1	R		s	7485	1296	0.17314629
Lexique	All Words	Type	SUB	P1	R		d	7485	267	0.03567134
Lexique	All Words	Type	SUB	P1	R		ds	7485	212	0.02832331
Lexique	All Words	Type	SUB	P1	R		t	7485	99	0.01322645
Lexique	All Words	Type	SUB	P1	R		ts	7485	60	0.00801603
Lexique	All Words	Type	SUB	P1	R		c	7485	3	0.0004008
Lexique	All Words	Type	SUB	P1	R		cs	7485	3	0.0004008
Lexique	All Words	Type	SUB	P1	R		gs	7485	3	0.0004008
Lexique	All Words	Type	SUB	P1	R		ps	7485	3	0.0004008
Lexique	All Words	Type	SUB	P1	R		f	7485	2	0.0002672
Lexique	All Words	Type	SUB	P1	R		fs	7485	2	0.0002672
Lexique	All Words	Type	SUB	P1	R		g	7485	2	0.0002672
Lexique	All Words	Type	SUB	P1	R		he	7485	2	0.0002672
Lexique	All Words	Type	SUB	P1	R		hes	7485	1	0.0001336
Lexique	All Words	Token	ALL	TR	R		#	86552.12	33671.11	0.38902698
Lexique	All Words	Token	ALL	TR	R		e	86552.12	30908.05	0.35710333
Lexique	All Words	Token	ALL	TR	R		s	86552.12	8712.82	0.10066559
Lexique	All Words	Token	ALL	TR	R		es	86552.12	5808.54	0.06711031
Lexique	All Words	Token	ALL	TR	R		t	86552.12	2586.15	0.02987968
Lexique	All Words	Token	ALL	TR	R		d	86552.12	1983.92	0.02292168
Lexique	All Words	Token	ALL	TR	R		ent	86552.12	1379.8	0.01594184
Lexique	All Words	Token	ALL	TR	R		ps	86552.12	481.36	0.0055615
Lexique	All Words	Token	ALL	TR	R		ts	86552.12	477.21	0.00551356
Lexique	All Words	Token	ALL	TR	R		ds	86552.12	419.84	0.00485072
Lexique	All Words	Token	ALL	TR	R		fs	86552.12	31.82	0.00036764
Lexique	All Words	Token	ALL	TR	R		g	86552.12	28.58	0.00033021
Lexique	All Words	Token	ALL	TR	R		f	86552.12	24.19	0.00027948
Lexique	All Words	Token	ALL	TR	R		c	86552.12	19.74	0.00022807
Lexique	All Words	Token	ALL	TR	R		gs	86552.12	10.54	0.00012178
Lexique	All Words	Token	ALL	TR	R		cs	86552.12	7.36	0.00008504
Lexique	All Words	Token	ALL	TR	R		he	86552.12	0.68	0.00000786
Lexique	All Words	Token	ALL	TR	R		hes	86552.12	0.41	0.00000474
Lexique	All Words	Token	ALL	P1	R		#	86552.12	33671.11	0.38902698
Lexique	All Words	Token	ALL	P1	R		e	86552.12	30908.05	0.35710333
Lexique	All Words	Token	ALL	P1	R		s	86552.12	8712.82	0.10066559
Lexique	All Words	Token	ALL	P1	R		es	86552.12	5808.54	0.06711031
Lexique	All Words	Token	ALL	P1	R		t	86552.12	2586.15	0.02987968
Lexique	All Words	Token	ALL	P1	R		d	86552.12	1983.92	0.02292168
Lexique	All Words	Token	ALL	P1	R		ent	86552.12	1379.8	0.01594184
Lexique	All Words	Token	ALL	P1	R		ps	86552.12	481.36	0.0055615
Lexique	All Words	Token	ALL	P1	R		ts	86552.12	477.21	0.00551356
Lexique	All Words	Token	ALL	P1	R		ds	86552.12	419.84	0.00485072
Lexique	All Words	Token	ALL	P1	R		fs	86552.12	31.82	0.00036764
Lexique	All Words	Token	ALL	P1	R		g	86552.12	28.58	0.00033021
Lexique	All Words	Token	ALL	P1	R		f	86552.12	24.19	0.00027948
Lexique	All Words	Token	ALL	P1	R		c	86552.12	19.74	0.00022807
Lexique	All Words	Token	ALL	P1	R		gs	86552.12	10.54	0.00012178
Lexique	All Words	Token	ALL	P1	R		cs	86552.12	7.36	0.00008504
Lexique	All Words	Token	ALL	P1	R		he	86552.12	0.68	0.00000786
Lexique	All Words	Token	ALL	P1	R		hes	86552.12	0.41	0.00000474
ManG35	Inflected	Token	SUB	P1	R		e	23974.45	13665.94	0.570021
ManG35	Inflected	Token	SUB	P1	R		es	23974.45	4482.67	0.18697711
ManG35	Inflected	Token	SUB	P1	R		s	23974.45	2954.61	0.12323981
ManG35	Inflected	Token	SUB	P1	R		t	23974.45	1239.24	0.05169008
ManG35	Inflected	Token	SUB	P1	R		ent	23974.45	1126.95	0.04700646
ManG35	Inflected	Token	SUB	P1	R		ts	23974.45	265.04	0.01105516
ManG35	Inflected	Token	SUB	P1	R		ds	23974.45	187.64	0.00782675
ManG35	Inflected	Token	SUB	P1	R		d	23974.45	39.64	0.00165327
ManG35	Inflected	Token	SUB	P1	R		fs	23974.45	11.93	0.00049756
ManG35	Inflected	Token	SUB	P1	R		gs	23974.45	0.7	0.00002904
ManG35	Inflected	Token	SUB	P1	R		cs	23974.45	0.09	0.00000376
Lexique	All Words	Type	ALL	G1	s	ce	#	1230	695	0.56504065
Lexique	All Words	Type	ALL	G1	s	ce	s	1230	482	0.39186992
Lexique	All Words	Type	ALL	G1	s	ce	nt	1230	53	0.04308943
Lexique	All Words	Type	SUB	G1	s	ce	s	535	482	0.90093458
Lexique	All Words	Type	SUB	G1	s	ce	nt	535	53	0.09906542
Lexique	All Words	Token	ALL	G1	s	ce	#	7588.67	6243.91	0.82279372
Lexique	All Words	Token	ALL	G1	s	ce	s	7588.67	1274.95	0.16800704
Lexique	All Words	Token	ALL	G1	s	ce	nt	7588.67	69.81	0.00919924
Lexique	All Words	Token	SUB	G1	s	ce	s	1344.76	1274.95	0.94808739
Lexique	All Words	Token	SUB	G1	s	ce	nt	1344.76	69.81	0.05191261
Lexique	Uninflected	Type	ALL	G1	s	ce	#	609	609	1
Lexique	Uninflected	Token	ALL	G1	s	ce	#	6028.18	6028.18	1
Lexique	Inflected	Type	ALL	G1	s	ce	s	683	482	0.7057101
Lexique	Inflected	Type	ALL	G1	s	ce	#	683	148	0.21669107
Lexique	Inflected	Type	ALL	G1	s	ce	nt	683	53	0.07759883
Lexique	Inflected	Type	SUB	G1	s	ce	s	535	482	0.90093458
Lexique	Inflected	Type	SUB	G1	s	ce	nt	535	53	0.09906542
Lexique	Inflected	Token	ALL	G1	s	ce	#	3002.66	1657.9	0.55214377
Lexique	Inflected	Token	ALL	G1	s	ce	s	3002.66	1274.95	0.42460685
Lexique	Inflected	Token	ALL	G1	s	ce	nt	3002.66	69.81	0.02324939
Lexique	Inflected	Token	SUB	G1	s	ce	s	1344.76	1274.95	0.94808739
Lexique	Inflected	Token	SUB	G1	s	ce	nt	1344.76	69.81	0.05191261
ManG15	All Words	Type	ALL	G1	s	ce	#	511	325	0.63600783
ManG15	All Words	Type	ALL	G1	s	ce	s	511	157	0.3072407
ManG15	All Words	Type	ALL	G1	s	ce	nt	511	29	0.05675147
ManG15	All Words	Type	SUB	G1	s	ce	s	186	157	0.84408602
ManG15	All Words	Type	SUB	G1	s	ce	nt	186	29	0.15591398
ManG15	All Words	Token	ALL	G1	s	ce	#	5015.87	4172.93	0.83194699
ManG15	All Words	Token	ALL	G1	s	ce	s	5015.87	735.81	0.14669702
ManG15	All Words	Token	ALL	G1	s	ce	nt	5015.87	107.12	0.02135599
ManG15	All Words	Token	SUB	G1	s	ce	s	842.93	735.81	0.87292109
ManG15	All Words	Token	SUB	G1	s	ce	nt	842.93	107.12	0.12707891
ManG15	Uninflected	Type	ALL	G1	s	ce	#	292	292	1
ManG15	Uninflected	Token	ALL	G1	s	ce	#	3690.25	3690.25	1
ManG15	Inflected	Type	ALL	G1	s	ce	s	240	157	0.65416667
ManG15	Inflected	Type	ALL	G1	s	ce	#	240	54	0.225
ManG15	Inflected	Type	ALL	G1	s	ce	nt	240	29	0.12083333
ManG15	Inflected	Type	SUB	G1	s	ce	s	186	157	0.84408602
ManG15	Inflected	Type	SUB	G1	s	ce	nt	186	29	0.15591398
ManG15	Inflected	Token	ALL	G1	s	ce	#	2728.96	1886.03	0.6911159
ManG15	Inflected	Token	ALL	G1	s	ce	s	2728.96	735.81	0.26963145
ManG15	Inflected	Token	ALL	G1	s	ce	nt	2728.96	107.12	0.03925265
ManG15	Inflected	Token	SUB	G1	s	ce	s	842.93	735.81	0.87292109
ManG15	Inflected	Token	SUB	G1	s	ce	nt	842.93	107.12	0.12707891
ManG1	All Words	Type	ALL	G1	s	ce	#	129	90	0.69767442
ManG1	All Words	Type	ALL	G1	s	ce	s	129	30	0.23255814
ManG1	All Words	Type	ALL	G1	s	ce	nt	129	9	0.06976744
ManG1	All Words	Type	SUB	G1	s	ce	s	39	30	0.76923077
ManG1	All Words	Type	SUB	G1	s	ce	nt	39	9	0.23076923
ManG1	All Words	Token	ALL	G1	s	ce	#	3189.89	2633.09	0.82544768
ManG1	All Words	Token	ALL	G1	s	ce	s	3189.89	510.88	0.16015543
ManG1	All Words	Token	ALL	G1	s	ce	nt	3189.89	45.92	0.01439688
ManG1	All Words	Token	SUB	G1	s	ce	s	556.8	510.88	0.9175211
ManG1	All Words	Token	SUB	G1	s	ce	nt	556.8	45.92	0.0824789
ManG1	Uninflected	Type	ALL	G1	s	ce	#	74	74	1
ManG1	Uninflected	Token	ALL	G1	s	ce	#	2369.23	2369.23	1
ManG1	Inflected	Type	ALL	G1	s	ce	s	63	30	0.47619048
ManG1	Inflected	Type	ALL	G1	s	ce	#	63	24	0.38095238
ManG1	Inflected	Type	ALL	G1	s	ce	nt	63	9	0.14285714
ManG1	Inflected	Type	SUB	G1	s	ce	s	39	30	0.76923077
ManG1	Inflected	Type	SUB	G1	s	ce	nt	39	9	0.23076923
ManG1	Inflected	Token	ALL	G1	s	ce	#	1902.46	1345.66	0.70732533
ManG1	Inflected	Token	ALL	G1	s	ce	s	1902.46	510.88	0.26853518
ManG1	Inflected	Token	ALL	G1	s	ce	nt	1902.46	45.92	0.02413948
ManG1	Inflected	Token	SUB	G1	s	ce	s	556.8	510.88	0.9175211
ManG1	Inflected	Token	SUB	G1	s	ce	nt	556.8	45.92	0.0824789
ManG2	All Words	Type	ALL	G1	s	ce	#	221	145	0.6561086
ManG2	All Words	Type	ALL	G1	s	ce	s	221	60	0.27149321
