Corpus	InfMorpho	FreqCount	Condition	PreLet	Unit	TotalFreq	UnitFreq	UnitProb	UnitFreqSL	UnitProbSL
ManG15	Inflected	Type	Yes	â	t	47	47	1	47	1
ManG15	Inflected	Type	Yes	b	e	42	16	0.3809524	16	1
ManG15	Inflected	Type	Yes	b	é	42	12	0.2857143	0	0
ManG15	Inflected	Type	Yes	b	a	42	10	0.2380952	0	0
ManG15	Inflected	Type	Yes	b	s	42	2	0.047619	2	1
ManG15	Inflected	Type	Yes	b	i	42	1	0.0238095	0	0
ManG15	Inflected	Type	Yes	b	u	42	1	0.0238095	0	0
ManG15	Inflected	Type	Yes	c	e	150	55	0.3666667	55	1
ManG15	Inflected	Type	Yes	c	é	150	44	0.2933333	0	0
ManG15	Inflected	Type	Yes	c	s	150	42	0.28	42	1
ManG15	Inflected	Type	Yes	c	i	150	5	0.0333333	0	0
ManG15	Inflected	Type	Yes	c	u	150	4	0.0266667	0	0
ManG15	Inflected	Type	Yes	ç	a	39	34	0.8717949	0	0
ManG15	Inflected	Type	Yes	ç	u	39	5	0.1282051	0	0
ManG15	Inflected	Type	Yes	d	s	352	121	0.34375	121	1
ManG15	Inflected	Type	Yes	d	e	352	104	0.2954545	104	1
ManG15	Inflected	Type	Yes	d	é	352	53	0.1505682	0	0
ManG15	Inflected	Type	Yes	d	a	352	35	0.0994318	0	0
ManG15	Inflected	Type	Yes	d	u	352	25	0.0710227	0	0
ManG15	Inflected	Type	Yes	d	i	352	13	0.0369318	0	0
ManG15	Inflected	Type	Yes	d	û	352	1	0.0028409	0	0
ManG15	Inflected	Type	Yes	e	s	7818	4977	0.6366078	4970	0.998594
ManG15	Inflected	Type	Yes	e	r	7818	1883	0.2408544	0	0
ManG15	Inflected	Type	Yes	e	z	7818	903	0.1155027	0	0
ManG15	Inflected	Type	Yes	e	a	7818	41	0.0052443	0	0
ManG15	Inflected	Type	Yes	e	t	7818	11	0.001407	0	0
ManG15	Inflected	Type	Yes	e	d	7818	1	0.0001279	0	0
ManG15	Inflected	Type	Yes	e	n	7818	1	0.0001279	0	0
ManG15	Inflected	Type	Yes	e	u	7818	1	0.0001279	0	0
ManG15	Inflected	Type	Yes	é	s	2097	1057	0.5040534	1057	1
ManG15	Inflected	Type	Yes	é	e	2097	1034	0.4930854	1034	1
ManG15	Inflected	Type	Yes	é	a	2097	2	0.0009537	0	0
ManG15	Inflected	Type	Yes	é	é	2097	2	0.0009537	0	0
ManG15	Inflected	Type	Yes	é	i	2097	2	0.0009537	0	0
ManG15	Inflected	Type	Yes	ê	t	2	2	1	2	1
ManG15	Inflected	Type	Yes	ë	s	1	1	1	1	1
ManG15	Inflected	Type	Yes	f	s	103	74	0.7184466	74	1
ManG15	Inflected	Type	Yes	f	e	103	14	0.1359223	14	1
ManG15	Inflected	Type	Yes	f	é	103	8	0.0776699	0	0
ManG15	Inflected	Type	Yes	f	a	103	6	0.0582524	0	0
ManG15	Inflected	Type	Yes	f	i	103	1	0.0097087	0	0
ManG15	Inflected	Type	Yes	g	e	166	75	0.4518072	75	1
ManG15	Inflected	Type	Yes	g	é	166	62	0.373494	0	0
ManG15	Inflected	Type	Yes	g	s	166	23	0.1385542	23	1
ManG15	Inflected	Type	Yes	g	i	166	6	0.0361446	0	0
ManG15	Inflected	Type	Yes	h	e	207	75	0.3623188	75	1
ManG15	Inflected	Type	Yes	h	é	207	70	0.3381643	0	0
ManG15	Inflected	Type	Yes	h	a	207	46	0.2222222	0	0
ManG15	Inflected	Type	Yes	h	s	207	8	0.0386473	8	1
ManG15	Inflected	Type	Yes	h	i	207	7	0.0338164	0	0
ManG15	Inflected	Type	Yes	h	u	207	1	0.0048309	0	0
ManG15	Inflected	Type	Yes	i	t	3181	1916	0.6023263	1916	1
ManG15	Inflected	Type	Yes	i	s	3181	707	0.2222572	707	1
ManG15	Inflected	Type	Yes	i	r	3181	244	0.0767054	0	0
ManG15	Inflected	Type	Yes	i	e	3181	206	0.0647595	206	1
ManG15	Inflected	Type	Yes	i	é	3181	70	0.0220057	0	0
ManG15	Inflected	Type	Yes	i	a	3181	38	0.0119459	0	0
ManG15	Inflected	Type	Yes	î	t	35	34	0.9714286	34	1
ManG15	Inflected	Type	Yes	î	s	35	1	0.0285714	1	1
ManG15	Inflected	Type	Yes	ï	r	3	2	0.6666667	0	0
ManG15	Inflected	Type	Yes	ï	e	3	1	0.3333333	1	1
ManG15	Inflected	Type	Yes	k	s	13	11	0.8461538	11	1
ManG15	Inflected	Type	Yes	k	e	13	1	0.0769231	1	1
ManG15	Inflected	Type	Yes	k	é	13	1	0.0769231	0	0
ManG15	Inflected	Type	Yes	l	e	890	423	0.4752809	423	1
ManG15	Inflected	Type	Yes	l	é	890	166	0.1865169	0	0
ManG15	Inflected	Type	Yes	l	a	890	136	0.152809	0	0
ManG15	Inflected	Type	Yes	l	s	890	131	0.147191	131	1
ManG15	Inflected	Type	Yes	l	i	890	22	0.0247191	0	0
ManG15	Inflected	Type	Yes	l	u	890	11	0.0123596	0	0
ManG15	Inflected	Type	Yes	l	x	890	1	0.0011236	1	1
ManG15	Inflected	Type	Yes	m	e	187	69	0.368984	69	1
ManG15	Inflected	Type	Yes	m	é	187	59	0.315508	0	0
ManG15	Inflected	Type	Yes	m	a	187	38	0.2032086	0	0
ManG15	Inflected	Type	Yes	m	s	187	15	0.0802139	15	1
ManG15	Inflected	Type	Yes	m	i	187	5	0.026738	0	0
ManG15	Inflected	Type	Yes	m	u	187	1	0.0053476	0	0
ManG15	Inflected	Type	Yes	n	t	6183	4046	0.6543749	4046	1
ManG15	Inflected	Type	Yes	n	s	6183	1530	0.2474527	1530	1
ManG15	Inflected	Type	Yes	n	e	6183	300	0.0485201	300	1
ManG15	Inflected	Type	Yes	n	é	6183	137	0.0221575	0	0
ManG15	Inflected	Type	Yes	n	a	6183	102	0.0164968	0	0
ManG15	Inflected	Type	Yes	n	d	6183	29	0.0046903	29	1
ManG15	Inflected	Type	Yes	n	u	6183	23	0.0037199	0	0
ManG15	Inflected	Type	Yes	n	i	6183	15	0.002426	0	0
ManG15	Inflected	Type	Yes	n	c	6183	1	0.0001617	1	1
ManG15	Inflected	Type	Yes	o	s	47	47	1	47	1
ManG15	Inflected	Type	Yes	ô	t	1	1	1	1	1
ManG15	Inflected	Type	Yes	p	e	128	43	0.3359375	43	1
ManG15	Inflected	Type	Yes	p	é	128	41	0.3203125	0	0
ManG15	Inflected	Type	Yes	p	a	128	29	0.2265625	0	0
ManG15	Inflected	Type	Yes	p	s	128	8	0.0625	8	1
ManG15	Inflected	Type	Yes	p	i	128	3	0.0234375	0	0
ManG15	Inflected	Type	Yes	p	u	128	3	0.0234375	0	0
ManG15	Inflected	Type	Yes	p	t	128	1	0.0078125	1	1
ManG15	Inflected	Type	Yes	q	s	1	1	1	1	1
ManG15	Inflected	Type	Yes	r	s	1721	615	0.3573504	615	1
ManG15	Inflected	Type	Yes	r	a	1721	514	0.2986636	0	0
ManG15	Inflected	Type	Yes	r	e	1721	392	0.2277745	392	1
ManG15	Inflected	Type	Yes	r	é	1721	146	0.0848344	0	0
ManG15	Inflected	Type	Yes	r	t	1721	26	0.0151075	26	1
ManG15	Inflected	Type	Yes	r	i	1721	15	0.0087159	0	0
ManG15	Inflected	Type	Yes	r	u	1721	9	0.0052295	0	0
ManG15	Inflected	Type	Yes	r	d	1721	3	0.0017432	3	1
ManG15	Inflected	Type	Yes	r	û	1721	1	0.0005811	0	0
ManG15	Inflected	Type	Yes	s	e	743	448	0.602961	448	1
ManG15	Inflected	Type	Yes	s	é	743	167	0.2247645	0	0
ManG15	Inflected	Type	Yes	s	a	743	119	0.1601615	0	0
ManG15	Inflected	Type	Yes	s	i	743	6	0.0080754	0	0
ManG15	Inflected	Type	Yes	s	u	743	2	0.0026918	0	0
ManG15	Inflected	Type	Yes	s	t	743	1	0.0013459	0	0
ManG15	Inflected	Type	Yes	t	s	1877	845	0.4501865	845	1
ManG15	Inflected	Type	Yes	t	e	1877	628	0.3345765	628	1
ManG15	Inflected	Type	Yes	t	é	1877	221	0.1177411	0	0
ManG15	Inflected	Type	Yes	t	a	1877	154	0.0820458	0	0
ManG15	Inflected	Type	Yes	t	i	1877	23	0.0122536	0	0
ManG15	Inflected	Type	Yes	t	u	1877	6	0.0031966	0	0
ManG15	Inflected	Type	Yes	u	e	810	217	0.2679012	217	1
ManG15	Inflected	Type	Yes	u	x	810	212	0.2617284	212	1
ManG15	Inflected	Type	Yes	u	s	810	156	0.1925926	155	0.99359
ManG15	Inflected	Type	Yes	u	é	810	97	0.1197531	0	0
ManG15	Inflected	Type	Yes	u	a	810	62	0.0765432	0	0
ManG15	Inflected	Type	Yes	u	t	810	49	0.0604938	49	1
ManG15	Inflected	Type	Yes	u	i	810	11	0.0135802	0	0
ManG15	Inflected	Type	Yes	u	ë	810	3	0.0037037	3	1
ManG15	Inflected	Type	Yes	u	d	810	2	0.0024691	2	1
ManG15	Inflected	Type	Yes	u	ï	810	1	0.0012346	0	0
ManG15	Inflected	Type	Yes	û	t	16	16	1	16	1
ManG15	Inflected	Type	Yes	v	e	187	109	0.5828877	109	1
ManG15	Inflected	Type	Yes	v	é	187	40	0.2139037	0	0
ManG15	Inflected	Type	Yes	v	a	187	27	0.144385	0	0
ManG15	Inflected	Type	Yes	v	i	187	7	0.0374332	0	0
ManG15	Inflected	Type	Yes	v	u	187	4	0.0213904	0	0
ManG15	Inflected	Type	Yes	w	a	2	1	0.5	0	0
ManG15	Inflected	Type	Yes	w	s	2	1	0.5	1	1
ManG15	Inflected	Type	Yes	x	e	10	6	0.6	6	1
ManG15	Inflected	Type	Yes	x	é	10	3	0.3	0	0
ManG15	Inflected	Type	Yes	x	a	10	1	0.1	0	0
ManG15	Inflected	Type	Yes	y	é	52	22	0.4230769	0	0
ManG15	Inflected	Type	Yes	y	a	52	18	0.3461538	0	0
ManG15	Inflected	Type	Yes	y	e	52	7	0.1346154	7	1
ManG15	Inflected	Type	Yes	y	s	52	5	0.0961538	5	1
ManG15	Inflected	Type	Yes	z	é	1	1	1	0	0
ManG15	Inflected	Token	No		s	308667.25	99020.7	0.3208008	63714.15	0.643443
ManG15	Inflected	Token	No		e	308667.25	72974.04	0.2364165	72974.04	1
ManG15	Inflected	Token	No		t	308667.25	56129.6	0.181845	43754.73	0.77953
ManG15	Inflected	Token	No		a	308667.25	36879.1	0.1194785	0	0
ManG15	Inflected	Token	No		r	308667.25	18383.37	0.0595572	0	0
ManG15	Inflected	Token	No		é	308667.25	7526.21	0.0243829	0	0
ManG15	Inflected	Token	No		x	308667.25	5884.11	0.0190629	5884.11	1
ManG15	Inflected	Token	No		i	308667.25	5825.21	0.0188721	0	0
ManG15	Inflected	Token	No		u	308667.25	2487.8	0.0080598	0	0
ManG15	Inflected	Token	No		z	308667.25	2026.8	0.0065663	0	0
ManG15	Inflected	Token	No		d	308667.25	1436.92	0.0046552	1424.47	0.991337
ManG15	Inflected	Token	No		û	308667.25	87.58	0.0002837	0	0
ManG15	Inflected	Token	No		ë	308667.25	5.58	0.0000181	5.58	1
ManG15	Inflected	Token	No		ï	308667.25	0.2	0.0000007	0	0
ManG15	Inflected	Token	No		n	308667.25	0.02	0.0000001	0	0
ManG15	Inflected	Token	No		c	308667.25	0.01	0	0.01	1
ManG15	Inflected	Token	Yes	a	i	3786.22	2217.48	0.5856725	0	0
ManG15	Inflected	Token	Yes	a	s	3786.22	1514.39	0.3999734	1514.39	1
ManG15	Inflected	Token	Yes	a	t	3786.22	54.35	0.0143541	54.35	1
ManG15	Inflected	Token	Yes	â	t	2.24	2.24	1	2.24	1
ManG15	Inflected	Token	Yes	b	e	355.88	203.83	0.5727507	203.83	1
ManG15	Inflected	Token	Yes	b	é	355.88	64.01	0.1798765	0	0
ManG15	Inflected	Token	Yes	b	a	355.88	57.45	0.1614382	0	0
ManG15	Inflected	Token	Yes	b	u	355.88	24.5	0.068844	0	0
ManG15	Inflected	Token	Yes	b	s	355.88	3.57	0.0100412	3.57	1
ManG15	Inflected	Token	Yes	b	i	355.88	2.51	0.0070494	0	0
ManG15	Inflected	Token	Yes	c	e	2431.97	1886.04	0.7755188	1886.04	1
ManG15	Inflected	Token	Yes	c	s	2431.97	288.16	0.1184892	288.16	1
ManG15	Inflected	Token	Yes	c	é	2431.97	235.56	0.0968608	0	0
ManG15	Inflected	Token	Yes	c	u	2431.97	21.78	0.0089547	0	0
ManG15	Inflected	Token	Yes	c	i	2431.97	0.43	0.0001765	0	0
ManG15	Inflected	Token	Yes	ç	a	272.39	172.32	0.6326051	0	0
ManG15	Inflected	Token	Yes	ç	u	272.39	100.08	0.3673949	0	0
ManG15	Inflected	Token	Yes	d	e	5189.27	2504.41	0.4826133	2504.41	1
ManG15	Inflected	Token	Yes	d	s	5189.27	1360.95	0.2622625	1360.95	1
ManG15	Inflected	Token	Yes	d	u	5189.27	502.73	0.0968782	0	0
ManG15	Inflected	Token	Yes	d	a	5189.27	397.61	0.0766214	0	0
ManG15	Inflected	Token	Yes	d	é	5189.27	297.77	0.0573812	0	0
ManG15	Inflected	Token	Yes	d	û	5189.27	87.56	0.0168741	0	0
ManG15	Inflected	Token	Yes	d	i	5189.27	38.24	0.0073693	0	0
ManG15	Inflected	Token	Yes	e	s	75042.94	58606.19	0.7809688	23528.22	0.401463
ManG15	Inflected	Token	Yes	e	r	75042.94	13605.04	0.1812968	0	0
ManG15	Inflected	Token	Yes	e	z	75042.94	2026.8	0.0270086	0	0
ManG15	Inflected	Token	Yes	e	t	75042.94	397.32	0.0052945	0	0
ManG15	Inflected	Token	Yes	e	u	75042.94	277.01	0.0036914	0	0
ManG15	Inflected	Token	Yes	e	a	75042.94	118.1	0.0015738	0	0
ManG15	Inflected	Token	Yes	e	d	75042.94	12.45	0.0001659	0	0
ManG15	Inflected	Token	Yes	e	n	75042.94	0.02	0.0000002	0	0
ManG15	Inflected	Token	Yes	é	e	3481.15	1982.58	0.5695178	1982.58	1
ManG15	Inflected	Token	Yes	é	s	3481.15	1490.47	0.428154	1490.47	1
ManG15	Inflected	Token	Yes	é	é	3481.15	5.47	0.0015713	0	0
ManG15	Inflected	Token	Yes	é	i	3481.15	1.86	0.0005333	0	0
ManG15	Inflected	Token	Yes	é	a	3481.15	0.78	0.0002236	0	0
ManG15	Inflected	Token	Yes	ê	t	0.79	0.79	1	0.79	1
ManG15	Inflected	Token	Yes	ë	s	2.73	2.73	1	2.73	1
ManG15	Inflected	Token	Yes	f	s	395.41	367	0.9281496	367	1
ManG15	Inflected	Token	Yes	f	e	395.41	16.19	0.0409347	16.19	1
ManG15	Inflected	Token	Yes	f	é	395.41	10.05	0.0254054	0	0
ManG15	Inflected	Token	Yes	f	i	395.41	1.65	0.0041837	0	0
ManG15	Inflected	Token	Yes	f	a	395.41	0.52	0.0013266	0	0
ManG15	Inflected	Token	Yes	g	e	1881.77	1459.89	0.7758092	1459.89	1
ManG15	Inflected	Token	Yes	g	é	1881.77	327.69	0.1741395	0	0
ManG15	Inflected	Token	Yes	g	s	1881.77	89.12	0.0473572	89.12	1
ManG15	Inflected	Token	Yes	g	i	1881.77	5.07	0.0026941	0	0
ManG15	Inflected	Token	Yes	h	e	2701.56	2114.95	0.7828623	2114.95	1
ManG15	Inflected	Token	Yes	h	é	2701.56	385.18	0.142577	0	0
ManG15	Inflected	Token	Yes	h	a	2701.56	157.54	0.0583148	0	0
ManG15	Inflected	Token	Yes	h	i	2701.56	31.44	0.0116375	0	0
ManG15	Inflected	Token	Yes	h	s	2701.56	12.44	0.004604	12.44	1
ManG15	Inflected	Token	Yes	h	u	2701.56	0.01	0.0000045	0	0
ManG15	Inflected	Token	Yes	i	t	38460.21	21427.17	0.5571256	21427.17	1
ManG15	Inflected	Token	Yes	i	s	38460.21	9558.86	0.248539	9558.86	1
ManG15	Inflected	Token	Yes	i	r	38460.21	4778.29	0.1242398	0	0
ManG15	Inflected	Token	Yes	i	e	38460.21	2286.83	0.0594598	2286.83	1
ManG15	Inflected	Token	Yes	i	a	38460.21	223.13	0.0058015	0	0
ManG15	Inflected	Token	Yes	i	é	38460.21	185.93	0.0048344	0	0
ManG15	Inflected	Token	Yes	î	t	342.26	342.23	0.9999286	342.23	1
ManG15	Inflected	Token	Yes	î	s	342.26	0.02	0.0000714	0.02	1
ManG15	Inflected	Token	Yes	ï	e	0.5	0.47	0.9291469	0.47	1
ManG15	Inflected	Token	Yes	ï	r	0.5	0.04	0.0708531	0	0
ManG15	Inflected	Token	Yes	k	s	1.79	1.78	0.991796	1.78	1
ManG15	Inflected	Token	Yes	k	é	1.79	0.01	0.0047414	0	0
ManG15	Inflected	Token	Yes	k	e	1.79	0.01	0.0034625	0.01	1
ManG15	Inflected	Token	Yes	l	a	42848.44	27184.79	0.6344406	0	0
ManG15	Inflected	Token	Yes	l	e	42848.44	10688.12	0.2494402	10688.12	1
ManG15	Inflected	Token	Yes	l	s	42848.44	3971.13	0.0926784	3971.13	1
ManG15	Inflected	Token	Yes	l	é	42848.44	627.77	0.0146509	0	0
ManG15	Inflected	Token	Yes	l	u	42848.44	295.08	0.0068866	0	0
ManG15	Inflected	Token	Yes	l	i	42848.44	81.54	0.001903	0	0
ManG15	Inflected	Token	Yes	l	x	42848.44	0.01	0.0000002	0.01	1
ManG15	Inflected	Token	Yes	m	e	3087.18	1325.64	0.4294021	1325.64	1
ManG15	Inflected	Token	Yes	m	a	3087.18	1012.14	0.3278522	0	0
ManG15	Inflected	Token	Yes	m	s	3087.18	436.98	0.1415472	436.98	1
ManG15	Inflected	Token	Yes	m	é	3087.18	255.22	0.0826699	0	0
ManG15	Inflected	Token	Yes	m	i	3087.18	43.95	0.0142351	0	0
ManG15	Inflected	Token	Yes	m	u	3087.18	13.25	0.0042935	0	0
ManG15	Inflected	Token	Yes	n	t	41129.14	16903.78	0.4109927	16903.78	1
ManG15	Inflected	Token	Yes	n	e	41129.14	15086.59	0.3668102	15086.59	1
ManG15	Inflected	Token	Yes	n	s	41129.14	6248.76	0.1519301	6248.76	1
ManG15	Inflected	Token	Yes	n	d	41129.14	1377.01	0.0334801	1377.01	1
ManG15	Inflected	Token	Yes	n	é	41129.14	729.59	0.0177389	0	0
ManG15	Inflected	Token	Yes	n	u	41129.14	352.37	0.0085673	0	0
ManG15	Inflected	Token	Yes	n	a	41129.14	291.28	0.007082	0	0
ManG15	Inflected	Token	Yes	n	i	41129.14	139.78	0.0033985	0	0
ManG15	Inflected	Token	Yes	n	c	41129.14	0.01	0.0000002	0.01	1
ManG15	Inflected	Token	Yes	o	s	578.09	578.09	1	578.09	1
ManG15	Inflected	Token	Yes	ô	t	0.02	0.02	1	0.02	1
ManG15	Inflected	Token	Yes	p	e	1841.91	1114.44	0.6050476	1114.44	1
ManG15	Inflected	Token	Yes	p	s	1841.91	292.08	0.1585726	292.08	1
ManG15	Inflected	Token	Yes	p	u	1841.91	192.19	0.1043412	0	0
ManG15	Inflected	Token	Yes	p	é	1841.91	166.69	0.0904965	0	0
ManG15	Inflected	Token	Yes	p	a	1841.91	65.28	0.0354439	0	0
ManG15	Inflected	Token	Yes	p	i	1841.91	7.16	0.0038847	0	0
ManG15	Inflected	Token	Yes	p	t	1841.91	4.08	0.0022135	4.08	1
ManG15	Inflected	Token	Yes	q	s	2.05	2.05	1	2.05	1
ManG15	Inflected	Token	Yes	r	e	19980.37	13093.07	0.6552964	13093.07	1
ManG15	Inflected	Token	Yes	r	s	19980.37	3596.46	0.1799996	3596.46	1
ManG15	Inflected	Token	Yes	r	t	19980.37	1284.57	0.0642917	1284.57	1
ManG15	Inflected	Token	Yes	r	a	19980.37	1256.45	0.0628842	0	0
ManG15	Inflected	Token	Yes	r	é	19980.37	504.16	0.0252327	0	0
ManG15	Inflected	Token	Yes	r	u	19980.37	155.32	0.0077736	0	0
ManG15	Inflected	Token	Yes	r	i	19980.37	45.52	0.002278	0	0
ManG15	Inflected	Token	Yes	r	d	19980.37	44.81	0.0022427	44.81	1
ManG15	Inflected	Token	Yes	r	û	19980.37	0.02	0.0000009	0	0
ManG15	Inflected	Token	Yes	s	t	21001.36	11977.55	0.5703227	0	0
ManG15	Inflected	Token	Yes	s	e	21001.36	4220.83	0.2009788	4220.83	1
ManG15	Inflected	Token	Yes	s	a	21001.36	3490.23	0.1661905	0	0
ManG15	Inflected	Token	Yes	s	é	21001.36	1148.89	0.0547057	0	0
ManG15	Inflected	Token	Yes	s	i	21001.36	137.88	0.0065651	0	0
ManG15	Inflected	Token	Yes	s	u	21001.36	25.98	0.0012372	0	0
ManG15	Inflected	Token	Yes	t	e	20912.07	10133.95	0.4845983	10133.95	1
ManG15	Inflected	Token	Yes	t	s	20912.07	8136.88	0.3890997	8136.88	1
ManG15	Inflected	Token	Yes	t	é	20912.07	1527.1	0.0730246	0	0
ManG15	Inflected	Token	Yes	t	a	20912.07	923.05	0.0441395	0	0
ManG15	Inflected	Token	Yes	t	i	20912.07	151.23	0.0072319	0	0
ManG15	Inflected	Token	Yes	t	u	20912.07	39.86	0.001906	0	0
ManG15	Inflected	Token	Yes	u	x	17666.87	5884.1	0.3330581	5884.1	1
ManG15	Inflected	Token	Yes	u	t	17666.87	3659.82	0.2071571	3659.82	1
ManG15	Inflected	Token	Yes	u	i	17666.87	2831.83	0.1602906	0	0
ManG15	Inflected	Token	Yes	u	s	17666.87	2460.01	0.139244	2231.44	0.907085
ManG15	Inflected	Token	Yes	u	e	17666.87	2297.54	0.1300479	2297.54	1
ManG15	Inflected	Token	Yes	u	é	17666.87	370.78	0.0209875	0	0
ManG15	Inflected	Token	Yes	u	a	17666.87	154.36	0.0087371	0	0
ManG15	Inflected	Token	Yes	u	ë	17666.87	5.58	0.000316	5.58	1
ManG15	Inflected	Token	Yes	u	d	17666.87	2.66	0.0001504	2.66	1
ManG15	Inflected	Token	Yes	u	ï	17666.87	0.2	0.0000115	0	0
ManG15	Inflected	Token	Yes	û	t	75.69	75.69	1	75.69	1
ManG15	Inflected	Token	Yes	v	e	4941.8	2519.93	0.5099216	2519.93	1
ManG15	Inflected	Token	Yes	v	a	4941.8	1318.3	0.2667647	0	0
ManG15	Inflected	Token	Yes	v	é	4941.8	528.28	0.1068994	0	0
ManG15	Inflected	Token	Yes	v	u	4941.8	487.64	0.0986771	0	0
ManG15	Inflected	Token	Yes	v	i	4941.8	87.65	0.0177372	0	0
ManG15	Inflected	Token	Yes	w	a	0.03	0.02	0.541958	0	0
ManG15	Inflected	Token	Yes	w	s	0.03	0.01	0.458042	0.01	1
ManG15	Inflected	Token	Yes	x	é	55.9	26.7	0.4775778	0	0
ManG15	Inflected	Token	Yes	x	e	55.9	25.23	0.451374	25.23	1
ManG15	Inflected	Token	Yes	x	a	55.9	3.97	0.0710482	0	0
ManG15	Inflected	Token	Yes	y	é	196.46	128.59	0.6545204	0	0
ManG15	Inflected	Token	Yes	y	a	196.46	51.8	0.2636408	0	0
ManG15	Inflected	Token	Yes	y	e	196.46	13.49	0.0686831	13.49	1
ManG15	Inflected	Token	Yes	y	s	196.46	2.58	0.0131557	2.58	1
ManG15	Inflected	Token	Yes	z	é	0.79	0.79	1	0	0
ManG1	All Words	Type	No		e	9593	2732	0.284791	2722	0.99634
ManG1	All Words	Type	No		s	9593	2144	0.2234963	2109	0.983675
ManG1	All Words	Type	No		t	9593	1595	0.1662671	1490	0.934169
ManG1	All Words	Type	No		r	9593	868	0.0904826	1	0.001152
ManG1	All Words	Type	No		é	9593	467	0.0486813	0	0
ManG1	All Words	Type	No		n	9593	414	0.0431565	0	0
ManG1	All Words	Type	No		a	9593	321	0.0334619	0	0
ManG1	All Words	Type	No		z	9593	188	0.0195976	1	0.005319
ManG1	All Words	Type	No		i	9593	180	0.0187637	0	0
ManG1	All Words	Type	No		u	9593	179	0.0186594	0	0
ManG1	All Words	Type	No		x	9593	136	0.014177	131	0.963235
ManG1	All Words	Type	No		l	9593	120	0.0125091	5	0.041667
ManG1	All Words	Type	No		d	9593	76	0.0079224	72	0.947368
ManG1	All Words	Type	No		o	9593	45	0.0046909	0	0
ManG1	All Words	Type	No		c	9593	38	0.0039612	9	0.236842
ManG1	All Words	Type	No		f	9593	19	0.0019806	0	0
ManG1	All Words	Type	No		m	9593	15	0.0015636	0	0
ManG1	All Words	Type	No		g	9593	14	0.0014594	7	0.5
ManG1	All Words	Type	No		p	9593	14	0.0014594	10	0.714286
ManG1	All Words	Type	No		k	9593	7	0.0007297	0	0
ManG1	All Words	Type	No		h	9593	5	0.0005212	1	0.2
ManG1	All Words	Type	No		y	9593	4	0.000417	0	0
ManG1	All Words	Type	No		à	9593	3	0.0003127	0	0
ManG1	All Words	Type	No		b	9593	3	0.0003127	1	0.333333
ManG1	All Words	Type	No		q	9593	2	0.0002085	0	0
ManG1	All Words	Type	No		ë	9593	1	0.0001042	0	0
ManG1	All Words	Type	No		ï	9593	1	0.0001042	0	0
ManG1	All Words	Type	No		ù	9593	1	0.0001042	0	0
ManG1	All Words	Type	No		û	9593	1	0.0001042	0	0
ManG1	All Words	Type	Yes	a	u	287	66	0.2299652	0	0
ManG1	All Words	Type	Yes	a	i	287	65	0.2264808	0	0
ManG1	All Words	Type	Yes	a	s	287	51	0.1777003	49	0.960784
ManG1	All Words	Type	Yes	a	l	287	34	0.1184669	0	0
ManG1	All Words	Type	Yes	a	n	287	22	0.0766551	0	0
ManG1	All Words	Type	Yes	a	t	287	19	0.0662021	17	0.894737
ManG1	All Words	Type	Yes	a	r	287	13	0.0452962	0	0
ManG1	All Words	Type	Yes	a	c	287	8	0.0278746	1	0.125
ManG1	All Words	Type	Yes	a	g	287	2	0.0069686	0	0
ManG1	All Words	Type	Yes	a	k	287	2	0.0069686	0	0
ManG1	All Words	Type	Yes	a	p	287	2	0.0069686	2	1
ManG1	All Words	Type	Yes	a	b	287	1	0.0034843	0	0
ManG1	All Words	Type	Yes	a	o	287	1	0.0034843	0	0
ManG1	All Words	Type	Yes	a	z	287	1	0.0034843	0	0
ManG1	All Words	Type	Yes	â	t	3	3	1	3	1
ManG1	All Words	Type	Yes	b	e	33	19	0.5757576	19	1
ManG1	All Words	Type	Yes	b	a	33	4	0.1212121	0	0
ManG1	All Words	Type	Yes	b	u	33	4	0.1212121	0	0
ManG1	All Words	Type	Yes	b	é	33	2	0.0606061	0	0
ManG1	All Words	Type	Yes	b	y	33	2	0.0606061	0	0
ManG1	All Words	Type	Yes	b	o	33	1	0.030303	0	0
ManG1	All Words	Type	Yes	b	s	33	1	0.030303	1	1
ManG1	All Words	Type	Yes	c	e	140	91	0.65	90	0.989011
ManG1	All Words	Type	Yes	c	é	140	15	0.1071429	0	0
ManG1	All Words	Type	Yes	c	s	140	12	0.0857143	12	1
ManG1	All Words	Type	Yes	c	i	140	6	0.0428571	0	0
ManG1	All Words	Type	Yes	c	k	140	4	0.0285714	0	0
ManG1	All Words	Type	Yes	c	h	140	3	0.0214286	1	0.333333
ManG1	All Words	Type	Yes	c	o	140	3	0.0214286	0	0
ManG1	All Words	Type	Yes	c	t	140	3	0.0214286	0	0
ManG1	All Words	Type	Yes	c	a	140	2	0.0142857	0	0
ManG1	All Words	Type	Yes	c	u	140	1	0.0071429	0	0
ManG1	All Words	Type	Yes	ç	a	12	9	0.75	0	0
ManG1	All Words	Type	Yes	ç	u	12	3	0.25	0	0
ManG1	All Words	Type	Yes	d	e	203	108	0.5320197	107	0.990741
ManG1	All Words	Type	Yes	d	s	203	38	0.1871921	38	1
ManG1	All Words	Type	Yes	d	u	203	18	0.08867	0	0
ManG1	All Words	Type	Yes	d	é	203	16	0.0788177	0	0
ManG1	All Words	Type	Yes	d	i	203	13	0.0640394	0	0
ManG1	All Words	Type	Yes	d	a	203	7	0.0344828	0	0
