Corpus	InfMorpho	FreqCount	Phoneme	Position	Unit	TotalFreq	UnitFreq	UnitProb
ManG35	Uninflected	Token	w	Medial	u	231.28	0.05	0.0001988
ManG35	Uninflected	Token	dZ	Medial	dj	186.85	184.95	0.9898144
ManG35	Uninflected	Token	dZ	Medial	dg	186.85	1.79	0.0095701
ManG35	Uninflected	Token	dZ	Medial	g	186.85	0.07	0.0003741
ManG35	Uninflected	Token	dZ	Medial	j	186.85	0.05	0.0002414
ManG35	Uninflected	Token	w5	Medial	oin	168.49	168.49	1
ManG35	Uninflected	Token	tS	Medial	tch	15.8	15.21	0.9630975
ManG35	Uninflected	Token	tS	Medial	ch	15.8	0.36	0.0228442
ManG35	Uninflected	Token	tS	Medial	c	15.8	0.21	0.0133139
ManG35	Uninflected	Token	tS	Medial	cc	15.8	0.01	0.0007444
ManG35	Uninflected	Token	dz	Medial	zz	4.64	4.64	1
ManG35	Uninflected	Token	9	Final	e	104308.68	96532.13	0.9254468
ManG35	Uninflected	Token	9	Final	eu	104308.68	7758.95	0.0743845
ManG35	Uninflected	Token	9	Final	oeu	104308.68	17.6	0.0001688
ManG35	Uninflected	Token	R	Final	r	58098.41	56850.04	0.978513
ManG35	Uninflected	Token	R	Final	rr	58098.41	1248.36	0.021487
ManG35	Uninflected	Token	e	Final	et	47276.68	20007.09	0.4231915
ManG35	Uninflected	Token	e	Final	é	47276.68	10169.41	0.2151043
ManG35	Uninflected	Token	e	Final	ai	47276.68	7375.97	0.1560172
ManG35	Uninflected	Token	e	Final	er	47276.68	4451.35	0.0941553
ManG35	Uninflected	Token	e	Final	è	47276.68	3314.67	0.0701122
ManG35	Uninflected	Token	e	Final	ez	47276.68	1056.04	0.0223375
ManG35	Uninflected	Token	e	Final	ê	47276.68	457.09	0.0096683
ManG35	Uninflected	Token	e	Final	ed	47276.68	302.43	0.006397
ManG35	Uninflected	Token	e	Final	ect	47276.68	59.37	0.0012557
ManG35	Uninflected	Token	e	Final	hai	47276.68	42.24	0.0008934
ManG35	Uninflected	Token	e	Final	ef	47276.68	22.29	0.0004715
ManG35	Uninflected	Token	e	Final	ey	47276.68	10.38	0.0002197
ManG35	Uninflected	Token	e	Final	ë	47276.68	4.23	0.0000895
ManG35	Uninflected	Token	e	Final	e	47276.68	3.64	0.000077
ManG35	Uninflected	Token	e	Final	ay	47276.68	0.37	0.0000078
ManG35	Uninflected	Token	e	Final	ee	47276.68	0.1	0.0000021
ManG35	Uninflected	Token	%	Final	en	42756.45	20592.06	0.4816129
ManG35	Uninflected	Token	%	Final	an	42756.45	20429.21	0.4778041
ManG35	Uninflected	Token	%	Final	em	42756.45	1613.11	0.0377279
ManG35	Uninflected	Token	%	Final	am	42756.45	112.12	0.0026222
ManG35	Uninflected	Token	%	Final	aon	42756.45	9.96	0.0002329
ManG35	Uninflected	Token	i	Final	i	33616.77	30828.7	0.9170632
ManG35	Uninflected	Token	i	Final	y	33616.77	2776.55	0.0825941
ManG35	Uninflected	Token	i	Final	ï	33616.77	7.56	0.000225
ManG35	Uninflected	Token	i	Final	hi	33616.77	3.96	0.0001177
ManG35	Uninflected	Token	l	Final	l	30747.47	21694	0.7055538
ManG35	Uninflected	Token	l	Final	le	30747.47	7068.98	0.2299046
ManG35	Uninflected	Token	l	Final	lle	30747.47	1937.26	0.0630056
ManG35	Uninflected	Token	l	Final	ll	30747.47	47.23	0.001536
ManG35	Uninflected	Token	a	Final	à	29777.87	18650.01	0.6263045
ManG35	Uninflected	Token	a	Final	a	29777.87	11093.96	0.3725573
ManG35	Uninflected	Token	a	Final	â	29777.87	33.1	0.0011115
ManG35	Uninflected	Token	a	Final	ha	29777.87	0.79	0.0000267
ManG35	Uninflected	Token	5	Final	un	28344.07	17490.68	0.6170842
ManG35	Uninflected	Token	5	Final	en	28344.07	4997.19	0.1763045
ManG35	Uninflected	Token	5	Final	in	28344.07	3305.67	0.1166264
ManG35	Uninflected	Token	5	Final	ain	28344.07	2052.91	0.0724283
ManG35	Uninflected	Token	5	Final	ein	28344.07	292	0.010302
ManG35	Uninflected	Token	5	Final	aim	28344.07	157.65	0.0055619
ManG35	Uninflected	Token	5	Final	um	28344.07	37.76	0.0013323
ManG35	Uninflected	Token	5	Final	ym	28344.07	10.21	0.0003603
ManG35	Uninflected	Token	&	Final	on	23359.89	22096.29	0.9459074
ManG35	Uninflected	Token	&	Final	om	23359.89	1263.6	0.0540926
ManG35	Uninflected	Token	u	Final	ou	17686.68	15947.78	0.9016832
ManG35	Uninflected	Token	u	Final	où	17686.68	1661.23	0.0939254
ManG35	Uninflected	Token	u	Final	oû	17686.68	56.91	0.0032179
ManG35	Uninflected	Token	u	Final	hou	17686.68	9.47	0.0005356
ManG35	Uninflected	Token	u	Final	ew	17686.68	5.51	0.0003115
ManG35	Uninflected	Token	u	Final	oo	17686.68	5.44	0.0003076
ManG35	Uninflected	Token	u	Final	aou	17686.68	0.33	0.0000188
ManG35	Uninflected	Token	y	Final	u	16137.83	15982.11	0.9903507
ManG35	Uninflected	Token	y	Final	û	16137.83	154.87	0.0095965
ManG35	Uninflected	Token	y	Final	hu	16137.83	0.85	0.0000528
ManG35	Uninflected	Token	o	Final	au	15300.81	6124.64	0.4002823
ManG35	Uninflected	Token	o	Final	eau	15300.81	4253.63	0.2780004
ManG35	Uninflected	Token	o	Final	o	15300.81	3922.76	0.2563764
ManG35	Uninflected	Token	o	Final	ô	15300.81	669.7	0.0437687
ManG35	Uninflected	Token	o	Final	hau	15300.81	308.08	0.0201352
ManG35	Uninflected	Token	o	Final	oo	15300.81	21.94	0.001434
ManG35	Uninflected	Token	o	Final	aw	15300.81	0.03	0.0000019
ManG35	Uninflected	Token	o	Final	ao	15300.81	0.02	0.0000012
ManG35	Uninflected	Token	t	Final	te	12766.63	10382.46	0.8132496
ManG35	Uninflected	Token	t	Final	tte	12766.63	1188.27	0.0930762
ManG35	Uninflected	Token	t	Final	t	12766.63	1163.86	0.0911642
ManG35	Uninflected	Token	t	Final	the	12766.63	19.46	0.001524
ManG35	Uninflected	Token	t	Final	th	12766.63	12.25	0.0009594
ManG35	Uninflected	Token	t	Final	tt	12766.63	0.34	0.0000266
ManG35	Uninflected	Token	k	Final	c	9249.32	4795.28	0.5184464
ManG35	Uninflected	Token	k	Final	que	9249.32	4081.56	0.4412826
ManG35	Uninflected	Token	k	Final	q	9249.32	343.2	0.0371049
ManG35	Uninflected	Token	k	Final	ck	9249.32	11.23	0.0012144
ManG35	Uninflected	Token	k	Final	k	9249.32	10.32	0.0011154
ManG35	Uninflected	Token	k	Final	ke	9249.32	5.06	0.0005466
ManG35	Uninflected	Token	k	Final	ch	9249.32	2.68	0.0002897
ManG35	Uninflected	Token	wa	Final	oi	9044.52	9042.24	0.9997487
ManG35	Uninflected	Token	wa	Final	oî	9044.52	1.23	0.0001361
ManG35	Uninflected	Token	wa	Final	ua	9044.52	1.01	0.0001114
ManG35	Uninflected	Token	wa	Final	hua	9044.52	0.03	0.0000039
ManG35	Uninflected	Token	s	Final	ce	8689.7	4044.55	0.4654416
ManG35	Uninflected	Token	s	Final	sse	8689.7	2467.56	0.2839638
ManG35	Uninflected	Token	s	Final	s	8689.7	1057.8	0.1217299
ManG35	Uninflected	Token	s	Final	se	8689.7	720.34	0.0828957
ManG35	Uninflected	Token	s	Final	x	8689.7	390.61	0.0449514
ManG35	Uninflected	Token	s	Final	ss	8689.7	8.8	0.0010124
ManG35	Uninflected	Token	s	Final	z	8689.7	0.05	0.0000052
ManG35	Uninflected	Token	m	Final	me	7917.3	3975.28	0.5021005
ManG35	Uninflected	Token	m	Final	mme	7917.3	3721.78	0.470082
ManG35	Uninflected	Token	m	Final	m	7917.3	220.24	0.0278175
ManG35	Uninflected	Token	n	Final	ne	5002.29	3414.54	0.6825966
ManG35	Uninflected	Token	n	Final	nne	5002.29	1443.73	0.2886132
ManG35	Uninflected	Token	n	Final	n	5002.29	75.67	0.0151262
ManG35	Uninflected	Token	n	Final	mne	5002.29	68.3	0.013654
ManG35	Uninflected	Token	n	Final	nn	5002.29	0.05	0.0000101
ManG35	Uninflected	Token	Z	Final	ge	4651.38	4651.38	1
ManG35	Uninflected	Token	d	Final	de	3166.7	3115.98	0.9839825
ManG35	Uninflected	Token	d	Final	d	3166.7	50.72	0.0160175
ManG35	Uninflected	Token	z	Final	se	2909.96	2647.55	0.9098251
ManG35	Uninflected	Token	z	Final	ze	2909.96	213.19	0.0732607
ManG35	Uninflected	Token	z	Final	z	2909.96	48.46	0.0166544
ManG35	Uninflected	Token	z	Final	zz	2909.96	0.76	0.0002598
ManG35	Uninflected	Token	j	Final	il	2690.64	1676.69	0.6231545
ManG35	Uninflected	Token	j	Final	ille	2690.64	1007.92	0.374603
ManG35	Uninflected	Token	j	Final	ye	2690.64	5.94	0.0022072
ManG35	Uninflected	Token	j	Final	ï	2690.64	0.07	0.000026
ManG35	Uninflected	Token	j	Final	y	2690.64	0.02	0.0000092
ManG35	Uninflected	Token	S	Final	che	2462.71	2460.39	0.9990599
ManG35	Uninflected	Token	S	Final	sh	2462.71	2.14	0.0008675
ManG35	Uninflected	Token	S	Final	sch	2462.71	0.18	0.0000726
ManG35	Uninflected	Token	f	Final	f	1667.23	1365.52	0.8190329
ManG35	Uninflected	Token	f	Final	phe	1667.23	221.47	0.1328361
ManG35	Uninflected	Token	f	Final	fe	1667.23	43.29	0.025966
ManG35	Uninflected	Token	f	Final	ffe	1667.23	36.95	0.0221649
ManG35	Uninflected	Token	w5	Final	oin	1503.79	1495.02	0.9941715
ManG35	Uninflected	Token	w5	Final	ouin	1503.79	5.57	0.003705
ManG35	Uninflected	Token	w5	Final	ooin	1503.79	3.19	0.0021235
ManG35	Uninflected	Token	p	Final	pe	1463.84	1278.86	0.8736391
ManG35	Uninflected	Token	p	Final	ppe	1463.84	110.5	0.0754867
ManG35	Uninflected	Token	p	Final	p	1463.84	74.47	0.0508742
ManG35	Uninflected	Token	b	Final	be	1367.55	1349.36	0.9866973
ManG35	Uninflected	Token	b	Final	b	1367.55	18.19	0.0133027
ManG35	Uninflected	Token	ij	Final	ille	1031.54	1031.54	1
ManG35	Uninflected	Token	v	Final	ve	782.68	782.68	1
ManG35	Uninflected	Token	N	Final	gne	717.76	717.76	1
ManG35	Uninflected	Token	g	Final	gue	428.14	422.88	0.9877133
ManG35	Uninflected	Token	g	Final	g	428.14	4.67	0.0109124
ManG35	Uninflected	Token	g	Final	c	428.14	0.59	0.0013744
ManG35	Uninflected	Token	ks	Final	xe	140.03	118.35	0.845182
ManG35	Uninflected	Token	ks	Final	x	140.03	21.68	0.154818
ManG35	Uninflected	Token	tS	Final	tch	44.74	36.49	0.8157008
ManG35	Uninflected	Token	tS	Final	ch	44.74	8.23	0.1839295
ManG35	Uninflected	Token	tS	Final	tsche	44.74	0.02	0.0003697
ManG35	Uninflected	Token	G	Final	ng	27.62	27.62	1
ManG35	Uninflected	Token	dZ	Final	dge	0.86	0.86	1
ManG35	Inflected	Type	e	Any	é	20668	8635	0.4177956
ManG35	Inflected	Type	e	Any	ai	20668	3985	0.1928101
ManG35	Inflected	Type	e	Any	e	20668	3451	0.1669731
ManG35	Inflected	Type	e	Any	er	20668	1998	0.0966712
ManG35	Inflected	Type	e	Any	è	20668	866	0.0419005
ManG35	Inflected	Type	e	Any	ez	20668	825	0.0399168
ManG35	Inflected	Type	e	Any	ê	20668	297	0.01437
ManG35	Inflected	Type	e	Any	et	20668	140	0.0067738
ManG35	Inflected	Type	e	Any	aî	20668	118	0.0057093
ManG35	Inflected	Type	e	Any	ei	20668	115	0.0055642
ManG35	Inflected	Type	e	Any	a	20668	114	0.0055158
ManG35	Inflected	Type	e	Any	hé	20668	45	0.0021773
ManG35	Inflected	Type	e	Any	hai	20668	21	0.0010161
ManG35	Inflected	Type	e	Any	he	20668	17	0.0008225
ManG35	Inflected	Type	e	Any	es	20668	13	0.000629
ManG35	Inflected	Type	e	Any	aie	20668	11	0.0005322
ManG35	Inflected	Type	e	Any	ed	20668	3	0.0001452
ManG35	Inflected	Type	e	Any	ey	20668	3	0.0001452
ManG35	Inflected	Type	e	Any	ea	20668	2	0.0000968
ManG35	Inflected	Type	e	Any	ect	20668	2	0.0000968
ManG35	Inflected	Type	e	Any	hè	20668	2	0.0000968
ManG35	Inflected	Type	e	Any	ay	20668	1	0.0000484
ManG35	Inflected	Type	e	Any	ë	20668	1	0.0000484
ManG35	Inflected	Type	e	Any	ef	20668	1	0.0000484
ManG35	Inflected	Type	e	Any	est	20668	1	0.0000484
ManG35	Inflected	Type	e	Any	hê	20668	1	0.0000484
ManG35	Inflected	Type	R	Any	r	16850	16210	0.9620178
ManG35	Inflected	Type	R	Any	rr	16850	567	0.0336499
ManG35	Inflected	Type	R	Any	re	16850	55	0.0032641
ManG35	Inflected	Type	R	Any	rh	16850	9	0.0005341
ManG35	Inflected	Type	R	Any	rre	16850	9	0.0005341
ManG35	Inflected	Type	a	Any	a	10763	10276	0.9547524
ManG35	Inflected	Type	a	Any	â	10763	321	0.0298244
ManG35	Inflected	Type	a	Any	ha	10763	140	0.0130075
ManG35	Inflected	Type	a	Any	hâ	10763	13	0.0012078
ManG35	Inflected	Type	a	Any	ap	10763	9	0.0008362
ManG35	Inflected	Type	a	Any	e	10763	3	0.0002787
ManG35	Inflected	Type	a	Any	ah	10763	1	0.0000929
ManG35	Inflected	Type	t	Any	t	9037	6792	0.7515769
ManG35	Inflected	Type	t	Any	te	9037	1459	0.1614474
ManG35	Inflected	Type	t	Any	tt	9037	491	0.0543322
ManG35	Inflected	Type	t	Any	tte	9037	242	0.0267788
ManG35	Inflected	Type	t	Any	th	9037	50	0.0055328
ManG35	Inflected	Type	t	Any	the	9037	3	0.000332
ManG35	Inflected	Type	i	Any	i	8457	8152	0.9639352
ManG35	Inflected	Type	i	Any	y	8457	105	0.0124158
ManG35	Inflected	Type	i	Any	î	8457	71	0.0083954
ManG35	Inflected	Type	i	Any	hi	8457	54	0.0063852
ManG35	Inflected	Type	i	Any	ie	8457	46	0.0054393
ManG35	Inflected	Type	i	Any	ï	8457	18	0.0021284
ManG35	Inflected	Type	i	Any	hy	8457	8	0.000946
ManG35	Inflected	Type	i	Any	e	8457	1	0.0001182
ManG35	Inflected	Type	i	Any	hî	8457	1	0.0001182
ManG35	Inflected	Type	i	Any	il	8457	1	0.0001182
ManG35	Inflected	Type	s	Any	s	7363	3428	0.4655711
ManG35	Inflected	Type	s	Any	ss	7363	1538	0.2088822
ManG35	Inflected	Type	s	Any	c	7363	987	0.1340486
ManG35	Inflected	Type	s	Any	sse	7363	408	0.0554122
ManG35	Inflected	Type	s	Any	ce	7363	300	0.0407443
ManG35	Inflected	Type	s	Any	t	7363	270	0.0366698
ManG35	Inflected	Type	s	Any	ç	7363	241	0.0327312
ManG35	Inflected	Type	s	Any	sc	7363	120	0.0162977
ManG35	Inflected	Type	s	Any	se	7363	68	0.0092354
ManG35	Inflected	Type	s	Any	sç	7363	2	0.0002716
ManG35	Inflected	Type	s	Any	sce	7363	1	0.0001358
ManG35	Inflected	Type	l	Any	l	6181	4779	0.7731759
ManG35	Inflected	Type	l	Any	le	6181	859	0.1389743
ManG35	Inflected	Type	l	Any	ll	6181	295	0.0477269
ManG35	Inflected	Type	l	Any	lle	6181	231	0.0373726
ManG35	Inflected	Type	l	Any	lp	6181	11	0.0017796
ManG35	Inflected	Type	l	Any	lh	6181	6	0.0009707
ManG35	Inflected	Type	o	Any	o	5788	4992	0.8624741
ManG35	Inflected	Type	o	Any	au	5788	514	0.0888044
ManG35	Inflected	Type	o	Any	eau	5788	100	0.0172771
ManG35	Inflected	Type	o	Any	ô	5788	87	0.0150311
ManG35	Inflected	Type	o	Any	ho	5788	60	0.0103663
ManG35	Inflected	Type	o	Any	hau	5788	15	0.0025916
ManG35	Inflected	Type	o	Any	hô	5788	4	0.0006911
ManG35	Inflected	Type	o	Any	oo	5788	3	0.0005183
ManG35	Inflected	Type	o	Any	u	5788	3	0.0005183
ManG35	Inflected	Type	o	Any	aux	5788	2	0.0003455
ManG35	Inflected	Type	o	Any	os	5788	2	0.0003455
ManG35	Inflected	Type	o	Any	a	5788	1	0.0001728
ManG35	Inflected	Type	o	Any	ach	5788	1	0.0001728
ManG35	Inflected	Type	o	Any	aul	5788	1	0.0001728
ManG35	Inflected	Type	o	Any	haw	5788	1	0.0001728
ManG35	Inflected	Type	o	Any	oa	5788	1	0.0001728
ManG35	Inflected	Type	o	Any	oi	5788	1	0.0001728
ManG35	Inflected	Type	p	Any	p	5732	5035	0.878402
ManG35	Inflected	Type	p	Any	pp	5732	401	0.0699581
ManG35	Inflected	Type	p	Any	pe	5732	145	0.0252966
ManG35	Inflected	Type	p	Any	b	5732	92	0.0160502
ManG35	Inflected	Type	p	Any	ppe	5732	59	0.0102931
ManG35	Inflected	Type	k	Any	c	5448	4140	0.7599119
ManG35	Inflected	Type	k	Any	qu	5448	632	0.1160059
ManG35	Inflected	Type	k	Any	que	5448	355	0.0651615
ManG35	Inflected	Type	k	Any	cc	5448	226	0.0414831
ManG35	Inflected	Type	k	Any	k	5448	36	0.0066079
ManG35	Inflected	Type	k	Any	ch	5448	18	0.003304
ManG35	Inflected	Type	k	Any	cqu	5448	13	0.0023862
ManG35	Inflected	Type	k	Any	q	5448	12	0.0022026
ManG35	Inflected	Type	k	Any	ck	5448	11	0.0020191
ManG35	Inflected	Type	k	Any	cke	5448	2	0.0003671
ManG35	Inflected	Type	k	Any	cque	5448	2	0.0003671
ManG35	Inflected	Type	k	Any	kk	5448	1	0.0001836
ManG35	Inflected	Type	%	Any	an	5404	2644	0.4892672
ManG35	Inflected	Type	%	Any	en	5404	2135	0.3950777
ManG35	Inflected	Type	%	Any	em	5404	470	0.0869726
ManG35	Inflected	Type	%	Any	am	5404	130	0.0240563
ManG35	Inflected	Type	%	Any	han	5404	10	0.0018505
ManG35	Inflected	Type	%	Any	e	5404	5	0.0009252
ManG35	Inflected	Type	%	Any	hen	5404	5	0.0009252
ManG35	Inflected	Type	%	Any	aon	5404	3	0.0005551
ManG35	Inflected	Type	%	Any	ham	5404	2	0.0003701
ManG35	Inflected	Type	d	Any	d	4630	4241	0.9159827
ManG35	Inflected	Type	d	Any	de	4630	379	0.0818575
ManG35	Inflected	Type	d	Any	dd	4630	6	0.0012959
ManG35	Inflected	Type	d	Any	dh	4630	4	0.0008639
ManG35	Inflected	Type	m	Any	m	3745	3108	0.8299065
ManG35	Inflected	Type	m	Any	me	3745	382	0.1020027
ManG35	Inflected	Type	m	Any	mm	3745	220	0.058745
ManG35	Inflected	Type	m	Any	mme	3745	35	0.0093458
ManG35	Inflected	Type	n	Any	n	3542	2266	0.6397516
ManG35	Inflected	Type	n	Any	nn	3542	554	0.1564088
ManG35	Inflected	Type	n	Any	ne	3542	433	0.1222473
ManG35	Inflected	Type	n	Any	nne	3542	268	0.0756635
ManG35	Inflected	Type	n	Any	nh	3542	10	0.0028233
ManG35	Inflected	Type	n	Any	mn	3542	9	0.0025409
ManG35	Inflected	Type	n	Any	mne	3542	2	0.0005647
ManG35	Inflected	Type	&	Any	on	3100	2654	0.856129
ManG35	Inflected	Type	&	Any	om	3100	416	0.1341935
ManG35	Inflected	Type	&	Any	omp	3100	26	0.0083871
ManG35	Inflected	Type	&	Any	hon	3100	2	0.0006452
ManG35	Inflected	Type	&	Any	ont	3100	1	0.0003226
ManG35	Inflected	Type	&	Any	un	3100	1	0.0003226
ManG35	Inflected	Type	v	Any	v	3062	2636	0.8608752
ManG35	Inflected	Type	v	Any	ve	3062	420	0.1371653
ManG35	Inflected	Type	v	Any	w	3062	5	0.0016329
ManG35	Inflected	Type	v	Any	we	3062	1	0.0003266
ManG35	Inflected	Type	9	Any	e	2938	2018	0.6868618
ManG35	Inflected	Type	9	Any	eu	2938	823	0.2801225
ManG35	Inflected	Type	9	Any	ue	2938	49	0.016678
ManG35	Inflected	Type	9	Any	heu	2938	15	0.0051055
ManG35	Inflected	Type	9	Any	oeu	2938	13	0.0044248
ManG35	Inflected	Type	9	Any	ai	2938	12	0.0040844
ManG35	Inflected	Type	9	Any	eû	2938	4	0.0013615
ManG35	Inflected	Type	9	Any	u	2938	3	0.0010211
ManG35	Inflected	Type	9	Any	oe	2938	1	0.0003404
ManG35	Inflected	Type	y	Any	u	2864	2713	0.9472765
ManG35	Inflected	Type	y	Any	û	2864	66	0.0230447
ManG35	Inflected	Type	y	Any	hu	2864	48	0.0167598
ManG35	Inflected	Type	y	Any	ue	2864	22	0.0076816
ManG35	Inflected	Type	y	Any	eu	2864	11	0.0038408
ManG35	Inflected	Type	y	Any	eû	2864	3	0.0010475
ManG35	Inflected	Type	y	Any	ui	2864	1	0.0003492
ManG35	Inflected	Type	b	Any	b	2773	2719	0.9805265
ManG35	Inflected	Type	b	Any	be	2773	54	0.0194735
ManG35	Inflected	Type	j	Any	i	2733	2042	0.7471643
ManG35	Inflected	Type	j	Any	ill	2733	367	0.1342847
ManG35	Inflected	Type	j	Any	ille	2733	168	0.0614709
ManG35	Inflected	Type	j	Any	y	2733	112	0.0409806
ManG35	Inflected	Type	j	Any	il	2733	22	0.0080498
ManG35	Inflected	Type	j	Any	ye	2733	14	0.0051226
ManG35	Inflected	Type	j	Any	ï	2733	4	0.0014636
ManG35	Inflected	Type	j	Any	hi	2733	1	0.0003659
ManG35	Inflected	Type	j	Any	hy	2733	1	0.0003659
ManG35	Inflected	Type	j	Any	illi	2733	1	0.0003659
ManG35	Inflected	Type	j	Any	j	2733	1	0.0003659
ManG35	Inflected	Type	f	Any	f	2705	2102	0.7770795
ManG35	Inflected	Type	f	Any	ff	2705	431	0.1593346
ManG35	Inflected	Type	f	Any	ph	2705	125	0.0462107
ManG35	Inflected	Type	f	Any	ffe	2705	27	0.0099815
ManG35	Inflected	Type	f	Any	phe	2705	13	0.0048059
ManG35	Inflected	Type	f	Any	fe	2705	7	0.0025878
ManG35	Inflected	Type	u	Any	ou	2277	2203	0.9675011
ManG35	Inflected	Type	u	Any	oû	2277	41	0.0180061
ManG35	Inflected	Type	u	Any	oue	2277	13	0.0057093
ManG35	Inflected	Type	u	Any	oo	2277	6	0.002635
ManG35	Inflected	Type	u	Any	e	2277	4	0.0017567
ManG35	Inflected	Type	u	Any	hou	2277	4	0.0017567
ManG35	Inflected	Type	u	Any	u	2277	3	0.0013175
ManG35	Inflected	Type	u	Any	ow	2277	2	0.0008783
ManG35	Inflected	Type	u	Any	hu	2277	1	0.0004392
ManG35	Inflected	Type	z	Any	s	2151	1447	0.6727104
ManG35	Inflected	Type	z	Any	se	2151	631	0.2933519
ManG35	Inflected	Type	z	Any	z	2151	49	0.0227801
ManG35	Inflected	Type	z	Any	sh	2151	16	0.0074384
ManG35	Inflected	Type	z	Any	ze	2151	4	0.0018596
ManG35	Inflected	Type	z	Any	x	2151	2	0.0009298
ManG35	Inflected	Type	z	Any	zz	2151	2	0.0009298
ManG35	Inflected	Type	Z	Any	g	1743	774	0.444062
ManG35	Inflected	Type	Z	Any	ge	1743	575	0.329891
ManG35	Inflected	Type	Z	Any	j	1743	377	0.2162937
ManG35	Inflected	Type	Z	Any	je	1743	17	0.0097533
ManG35	Inflected	Type	S	Any	ch	1614	1300	0.8054523
ManG35	Inflected	Type	S	Any	che	1614	310	0.1920694
ManG35	Inflected	Type	S	Any	sh	1614	2	0.0012392
ManG35	Inflected	Type	S	Any	sch	1614	1	0.0006196
ManG35	Inflected	Type	S	Any	she	1614	1	0.0006196
ManG35	Inflected	Type	g	Any	g	1563	1307	0.8362124
ManG35	Inflected	Type	g	Any	gu	1563	172	0.1100448
ManG35	Inflected	Type	g	Any	gue	1563	63	0.0403071
ManG35	Inflected	Type	g	Any	gg	1563	13	0.0083173
ManG35	Inflected	Type	g	Any	c	1563	5	0.003199
ManG35	Inflected	Type	g	Any	gh	1563	3	0.0019194
ManG35	Inflected	Type	5	Any	in	1418	884	0.6234133
ManG35	Inflected	Type	5	Any	en	1418	166	0.1170663
ManG35	Inflected	Type	5	Any	im	1418	161	0.1135402
ManG35	Inflected	Type	5	Any	ain	1418	90	0.0634697
ManG35	Inflected	Type	5	Any	ein	1418	67	0.0472496
ManG35	Inflected	Type	5	Any	un	1418	20	0.0141044
ManG35	Inflected	Type	5	Any	ym	1418	10	0.0070522
ManG35	Inflected	Type	5	Any	în	1418	8	0.0056417
ManG35	Inflected	Type	5	Any	ïn	1418	3	0.0021157
ManG35	Inflected	Type	5	Any	aim	1418	2	0.0014104
ManG35	Inflected	Type	5	Any	e	1418	2	0.0014104
ManG35	Inflected	Type	5	Any	yn	1418	2	0.0014104
ManG35	Inflected	Type	5	Any	hin	1418	1	0.0007052
ManG35	Inflected	Type	5	Any	hum	1418	1	0.0007052
ManG35	Inflected	Type	5	Any	um	1418	1	0.0007052
ManG35	Inflected	Type	8	Any	u	675	662	0.9807407
ManG35	Inflected	Type	8	Any	hu	675	13	0.0192593
ManG35	Inflected	Type	wa	Any	oi	536	480	0.8955224
ManG35	Inflected	Type	wa	Any	oua	536	17	0.0317164
ManG35	Inflected	Type	wa	Any	ua	536	12	0.0223881
ManG35	Inflected	Type	wa	Any	oî	536	11	0.0205224
ManG35	Inflected	Type	wa	Any	oie	536	6	0.011194
ManG35	Inflected	Type	wa	Any	eoi	536	3	0.005597
ManG35	Inflected	Type	wa	Any	oe	536	3	0.005597
ManG35	Inflected	Type	wa	Any	wa	536	3	0.005597
ManG35	Inflected	Type	wa	Any	oê	536	1	0.0018657
ManG35	Inflected	Type	ij	Any	i	513	203	0.3957115
ManG35	Inflected	Type	ij	Any	ill	513	184	0.3586745
ManG35	Inflected	Type	ij	Any	ille	513	63	0.122807
ManG35	Inflected	Type	ij	Any	y	513	53	0.1033138
ManG35	Inflected	Type	ij	Any	ii	513	10	0.0194932
ManG35	Inflected	Type	N	Any	gn	495	372	0.7515152
ManG35	Inflected	Type	N	Any	gne	495	112	0.2262626
ManG35	Inflected	Type	N	Any	gni	495	11	0.0222222
ManG35	Inflected	Type	ks	Any	x	416	224	0.5384615
ManG35	Inflected	Type	ks	Any	ct	416	86	0.2067308
ManG35	Inflected	Type	ks	Any	cc	416	62	0.1490385
ManG35	Inflected	Type	ks	Any	xc	416	29	0.0697115
ManG35	Inflected	Type	ks	Any	xe	416	15	0.0360577
ManG35	Inflected	Type	waj	Any	oy	196	195	0.994898
ManG35	Inflected	Type	waj	Any	ouaill	196	1	0.005102
ManG35	Inflected	Type	w	Any	ou	167	161	0.9640719
ManG35	Inflected	Type	w	Any	w	167	5	0.0299401
ManG35	Inflected	Type	w	Any	hu	167	1	0.005988
ManG35	Inflected	Type	gz	Any	x	114	105	0.9210526
ManG35	Inflected	Type	gz	Any	gz	114	6	0.0526316
ManG35	Inflected	Type	gz	Any	xh	114	3	0.0263158
ManG35	Inflected	Type	w5	Any	oin	68	66	0.9705882
ManG35	Inflected	Type	w5	Any	ouin	68	2	0.0294118
ManG35	Inflected	Type	dZ	Any	dj	11	5	0.4545455
ManG35	Inflected	Type	dZ	Any	dg	11	2	0.1818182
ManG35	Inflected	Type	dZ	Any	g	11	2	0.1818182
ManG35	Inflected	Type	dZ	Any	j	11	2	0.1818182
ManG35	Inflected	Type	tS	Any	tch	7	3	0.4285714
ManG35	Inflected	Type	tS	Any	tche	7	2	0.2857143
ManG35	Inflected	Type	tS	Any	ch	7	1	0.1428571
ManG35	Inflected	Type	tS	Any	che	7	1	0.1428571
ManG35	Inflected	Type	G	Any	ng	6	6	1
ManG35	Inflected	Type	dz	Any	dz	1	1	1
ManG35	Inflected	Type	R	Initial	r	2861	2856	0.9982524
ManG35	Inflected	Type	R	Initial	rh	2861	5	0.0017476
ManG35	Inflected	Type	p	Initial	p	2348	2348	1
